File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 58 : V03FAM_G08_P03 (MPa),
0.541857,4.62508,
0.548139,4.65933,
0.554446,4.69348,
0.560799,4.72757,
0.567188,4.76121,
0.573624,4.79448,
0.580087,4.82789,
0.586594,4.86094,
0.593142,4.89378,
0.599734,4.92204,
0.606135,4.96239,
0.612777,4.99145,
0.619463,5.02168,
0.626187,5.05273,
0.632971,5.08403,
0.639729,5.11483,
0.64655,5.14333,
0.6532,5.18169,
0.660087,5.20939,
0.667045,5.2384,
0.67404,5.26857,
0.681081,5.2988,
0.688147,5.3289,
0.695233,5.35863,
0.702134,5.39231,
0.709181,5.41942,
0.716265,5.44818,
0.723338,5.47801,
0.730098,5.51359,
0.736763,5.55681,
0.7437,5.58236,
0.750632,5.61402,
0.757591,5.65008,
0.76452,5.69098,
0.771453,5.73336,
0.778411,5.77835,
0.785149,5.82605,
0.792063,5.86978,
0.79878,5.91485,
0.80566,5.95895,
0.812306,6.00841,
0.818921,6.05527,
0.825495,6.10132,
0.832037,6.14621,
0.83855,6.19002,
0.845102,6.23369,
0.851509,6.27651,
0.857067,6.37202,
0.861187,6.59532,
0.862336,6.71714,
0.867137,9.16497,
0.871755,11.4065,
0.87544,13.112,
0.87544,13.112,
0.881205,15.6827,
0.887316,18.2506,
0.893611,20.7338,
0.900095,23.1306,
0.906773,25.4391,
0.913651,27.6582,
0.920736,29.7866,
0.928033,31.8235,
0.93555,33.7685,
0.943292,35.6212,
0.951266,37.3818,
0.959479,39.0506,
0.967938,40.6282,
0.976652,42.1158,
0.985627,43.5144,
0.994871,44.8257,
1.00439,46.0516,
1.0142,47.1939,
1.0243,48.2552,
1.03471,49.2378,
1.04542,50.1447,
1.05646,50.9786,
1.06783,51.7428,
1.07954,52.4404,
1.0916,53.0748,
1.10402,53.6494,
1.11682,54.1677,
1.13,54.6332,
1.14357,55.0496,
1.15756,55.4202,
1.17196,55.7485,
1.18679,56.038,
1.20207,56.2919,
1.21781,56.5135,
1.23402,56.7058,
1.25071,56.8718,
1.26791,57.0142,
1.28562,57.1357,
1.30387,57.2387,
1.32266,57.3253,
1.34427,57.4063,
1.36912,57.4793,
1.3977,57.5424,
1.43056,57.5942,
1.46836,57.6342,
1.51183,57.6628,
1.56181,57.6814,
1.6193,57.6921,
1.68253,57.6971,
1.75208,57.6991,
1.82859,57.6998,
1.91275,57.7,
2.00533,57.7,
2.10716,57.7,
2.21918,57.7,
2.3424,57.7,
2.47794,57.7,
2.62704,57.7,
2.79104,57.7,
2.97145,57.7,
3.1699,57.7,
3.38819,57.7,
3.60866,57.7,
3.83134,57.7,
4.05625,57.7,
4.2834,57.7,
4.51283,57.7,
4.74455,57.7,
4.97859,57.7,
5.21497,57.7,
5.28234,57.7,
5.29967,47.7,
5.3196,38.1931,
5.34252,29.4391,
5.36888,21.6795,
5.39919,15.108,
5.43405,9.8415,
5.47413,5.89627,
5.52024,3.17804,
5.57325,1.49317,
5.63157,0.622389,
5.69572,0.22313,
5.76628,0.06568,
5.8439,0.0146987,
5.92929,0.00214854,
6.16803,1e-06,
6.40916,1e-06,
6.6527,1e-06,
6.89868,1e-06,
7.14711,1e-06,
7.39803,1e-06,
7.65146,1e-06,
7.90743,1e-06,
8.16595,1e-06,
8.42706,1e-06,
8.69078,1e-06,
8.95714,1e-06,
9.22616,1e-06,
9.49787,1e-06,
9.77229,1e-06,
10.0495,1e-06,
10.3294,1e-06,
10.6122,1e-06,
10.8977,1e-06,
11.1861,1e-06,
11.4775,1e-06,
11.7717,1e-06,
12.0688,1e-06,
12.369,1e-06,
12.6721,1e-06,
12.9783,1e-06,
13.2875,1e-06,
13.5999,1e-06,
13.9153,1e-06,
14.2339,1e-06,
14.5557,1e-06,
14.8807,1e-06,
15.209,1e-06,
15.5405,1e-06,
15.8753,1e-06,
16.2136,1e-06,
16.5551,1e-06,
16.9001,1e-06,
17.2486,1e-06,
17.6005,1e-06,
17.956,1e-06,
18.315,1e-06,
18.6776,1e-06,
19.0438,1e-06,
19.4137,1e-06,
19.7873,1e-06,
20.1646,1e-06,
20.5457,1e-06,
20.9306,1e-06,
21.3194,1e-06,
21.712,1e-06,
22.1086,1e-06,
22.5091,1e-06,
22.9137,1e-06,
23.3223,1e-06,
23.7349,1e-06,
24.1517,1e-06,
24.4823,1e-06,
24.8163,1e-06,
