filename,test_id,theta1,theta2,pt,case
force_disp_Test_242.csv,Test_242,-31.0,60.0,6063.706905404642,Case4
force_disp_Test_243.csv,Test_243,-63.0,-63.0,5845.489505495841,Case4
force_disp_Test_244.csv,Test_244,85.0,-58.0,5269.388426168064,Case4
force_disp_Test_245.csv,Test_245,-34.0,-14.0,5722.014366647285,Case4
force_disp_Test_246.csv,Test_246,60.0,61.0,6414.926868742866,Case4
force_disp_Test_247.csv,Test_247,-83.0,78.0,2875.365408486812,Case4
force_disp_Test_248.csv,Test_248,6.0,27.0,5337.155050735757,Case4
force_disp_Test_249.csv,Test_249,6.0,16.0,5033.920258561974,Case4
force_disp_Test_250.csv,Test_250,-47.0,64.0,6510.1726382970855,Case4
force_disp_Test_251.csv,Test_251,-69.0,0.0,4562.032906539219,Case4
force_disp_Test_252.csv,Test_252,-82.0,-45.0,5345.709180904387,Case4
force_disp_Test_253.csv,Test_253,56.0,-34.0,6435.373547005507,Case4
force_disp_Test_254.csv,Test_254,-75.0,-17.0,4647.53528096619,Case4
force_disp_Test_255.csv,Test_255,32.0,-60.0,6182.533474493076,Case4
force_disp_Test_256.csv,Test_256,-25.0,-11.0,5465.96567042454,Case4
force_disp_Test_257.csv,Test_257,65.0,80.0,4244.860282077907,Case4
force_disp_Test_258.csv,Test_258,54.0,-18.0,5697.6644276066045,Case4
force_disp_Test_259.csv,Test_259,-6.0,38.0,5648.668518304816,Case4
force_disp_Test_260.csv,Test_260,-50.0,68.0,6246.27831093878,Case4
force_disp_Test_261.csv,Test_261,-14.0,-28.0,5641.098317175473,Case4
force_disp_Test_262.csv,Test_262,-57.0,76.0,5690.678885708298,Case4
force_disp_Test_263.csv,Test_263,-24.0,2.0,5280.665195874081,Case4
force_disp_Test_264.csv,Test_264,87.0,-65.0,4010.9472648991655,Case4
force_disp_Test_265.csv,Test_265,-25.0,-84.0,4633.241149601219,Case4
force_disp_Test_266.csv,Test_266,-26.0,-39.0,6448.349927870425,Case4
force_disp_Test_267.csv,Test_267,-33.0,-46.0,6734.943532373052,Case4
force_disp_Test_268.csv,Test_268,-59.0,29.0,6046.986618471814,Case4
force_disp_Test_269.csv,Test_269,-60.0,60.0,6610.134475080261,Case4
force_disp_Test_270.csv,Test_270,10.0,76.0,4302.494741084586,Case4
force_disp_Test_271.csv,Test_271,-30.0,50.0,6489.578080217858,Case4
force_disp_Test_272.csv,Test_272,72.0,69.0,4309.3744405898005,Case4
force_disp_Test_273.csv,Test_273,81.0,62.0,4742.611978977223,Case4
force_disp_Test_274.csv,Test_274,30.0,-25.0,6523.920232007052,Case4
force_disp_Test_275.csv,Test_275,80.0,-20.0,4520.0351556959895,Case4
force_disp_Test_276.csv,Test_276,-88.0,70.0,3401.7317264621424,Case4
force_disp_Test_277.csv,Test_277,57.0,88.0,5213.697149798556,Case4
force_disp_Test_278.csv,Test_278,18.0,78.0,4565.811842110341,Case4
force_disp_Test_279.csv,Test_279,-88.0,-89.0,2344.943979526629,Case4
force_disp_Test_280.csv,Test_280,-31.0,-12.0,5752.023719295672,Case4
force_disp_Test_281.csv,Test_281,-72.0,-17.0,4787.612249160009,Case4
force_disp_Test_282.csv,Test_282,25.0,-74.0,5035.503067616418,Case4
force_disp_Test_283.csv,Test_283,34.0,-21.0,6262.835277893677,Case4
force_disp_Test_284.csv,Test_284,16.0,16.0,5555.589859873759,Case4
force_disp_Test_285.csv,Test_285,-21.0,55.0,5843.114011190877,Case4
force_disp_Test_286.csv,Test_286,40.0,-87.0,5145.964977049403,Case4
force_disp_Test_287.csv,Test_287,-77.0,22.0,4848.888679969314,Case4
force_disp_Test_288.csv,Test_288,37.0,70.0,5751.779431391062,Case4
force_disp_Test_289.csv,Test_289,-9.0,44.0,5685.163983814196,Case4
force_disp_Test_290.csv,Test_290,20.0,-82.0,4538.223029766521,Case4
force_disp_Test_291.csv,Test_291,26.0,5.0,5242.999440383236,Case4
force_disp_Test_292.csv,Test_292,71.0,-88.0,3297.3904128750733,Case4
force_disp_Test_293.csv,Test_293,-28.0,11.0,5567.338181357731,Case4
force_disp_Test_294.csv,Test_294,-71.0,-57.0,6039.465721970441,Case4
force_disp_Test_295.csv,Test_295,-84.0,-9.0,3975.29723894365,Case4
force_disp_Test_296.csv,Test_296,-48.0,82.0,5381.438025484839,Case4
force_disp_Test_297.csv,Test_297,-13.0,-4.0,4957.21357458884,Case4
force_disp_Test_298.csv,Test_298,-19.0,-23.0,5847.20507938656,Case4
force_disp_Test_299.csv,Test_299,5.0,-32.0,5586.388062633913,Case4
force_disp_Test_300.csv,Test_300,51.0,46.0,7348.444315920919,Case4
