geometry,panel_a_in,panel_b_in,source_dataset,case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_161,-43.0,-45.0,7580.10665487782,2,0.48833333333333334,0.365,0.48833333333333334,0.14666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_161.csv,data/New_data/8x8_Case3/Original/plot_Test_161_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_162,-71.0,-11.0,4599.47291254433,2,0.6233333333333333,0.06333333333333334,0.6233333333333333,0.31333333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_162.csv,data/New_data/8x8_Case3/Original/plot_Test_162_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_163,-84.0,28.0,4797.462136387985,2,0.7183333333333334,0.11333333333333333,0.7183333333333334,0.16833333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_163.csv,data/New_data/8x8_Case3/Original/plot_Test_163_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_164,-16.0,-5.0,5064.298756250096,3,0.85,0.0016666666666666668,0.14833333333333334,0.85,low,data/New_data/8x8_Case3/csv/force_disp_Test_164.csv,data/New_data/8x8_Case3/Original/plot_Test_164_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_165,-5.0,10.0,5090.810670592551,3,0.8916666666666667,0.008333333333333333,0.1,0.8916666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_165.csv,data/New_data/8x8_Case3/Original/plot_Test_165_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_166,-61.0,-3.0,4944.995286480741,2,0.545,0.045,0.545,0.41,high,data/New_data/8x8_Case3/csv/force_disp_Test_166.csv,data/New_data/8x8_Case3/Original/plot_Test_166_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_167,-4.0,-6.0,4873.765567150204,3,0.895,0.011666666666666667,0.09333333333333334,0.895,low,data/New_data/8x8_Case3/csv/force_disp_Test_167.csv,data/New_data/8x8_Case3/Original/plot_Test_167_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_168,-5.0,-1.0,4920.797506811458,3,0.895,0.008333333333333333,0.09666666666666666,0.895,low,data/New_data/8x8_Case3/csv/force_disp_Test_168.csv,data/New_data/8x8_Case3/Original/plot_Test_168_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_169,58.0,-70.0,6175.571353189595,1,0.58,0.58,0.36833333333333335,0.051666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_169.csv,data/New_data/8x8_Case3/Original/plot_Test_169_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_170,-35.0,-50.0,6729.539033237823,2,0.5683333333333334,0.22166666666666668,0.5683333333333334,0.21,high,data/New_data/8x8_Case3/csv/force_disp_Test_170.csv,data/New_data/8x8_Case3/Original/plot_Test_170_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_171,-6.0,-18.0,5179.341492865561,3,0.8833333333333333,0.0,0.11666666666666667,0.8833333333333333,low,data/New_data/8x8_Case3/csv/force_disp_Test_171.csv,data/New_data/8x8_Case3/Original/plot_Test_171_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_172,-68.0,5.0,4685.899680162475,2,0.5633333333333334,0.06,0.5633333333333334,0.37666666666666665,high,data/New_data/8x8_Case3/csv/force_disp_Test_172.csv,data/New_data/8x8_Case3/Original/plot_Test_172_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_173,82.0,-55.0,5397.111333146299,1,0.48333333333333334,0.48333333333333334,0.43,0.08666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_173.csv,data/New_data/8x8_Case3/Original/plot_Test_173_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_174,-76.0,51.0,5715.892696055978,2,0.5316666666666666,0.39666666666666667,0.5316666666666666,0.07166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_174.csv,data/New_data/8x8_Case3/Original/plot_Test_174_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_175,-73.0,85.0,3184.7245720165924,1,0.48833333333333334,0.48833333333333334,0.45666666666666667,0.055,high,data/New_data/8x8_Case3/csv/force_disp_Test_175.csv,data/New_data/8x8_Case3/Original/plot_Test_175_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_176,-36.0,30.0,6826.592638243861,2,0.43333333333333335,0.14666666666666667,0.43333333333333335,0.42,high,data/New_data/8x8_Case3/csv/force_disp_Test_176.csv,data/New_data/8x8_Case3/Original/plot_Test_176_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_177,25.0,-81.0,4745.606668109516,2,0.725,0.10166666666666667,0.725,0.17333333333333334,medium,data/New_data/8x8_Case3/csv/force_disp_Test_177.csv,data/New_data/8x8_Case3/Original/plot_Test_177_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_178,27.0,63.0,5754.349317084124,2,0.74,0.09833333333333333,0.74,0.16166666666666665,medium,data/New_data/8x8_Case3/csv/force_disp_Test_178.csv,data/New_data/8x8_Case3/Original/plot_Test_178_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_179,73.0,-44.0,5777.4189916049845,2,0.5333333333333333,0.37833333333333335,0.5333333333333333,0.08833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_179.csv,data/New_data/8x8_Case3/Original/plot_Test_179_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_180,-14.0,88.0,4081.4735048190696,2,0.5683333333333334,0.12,0.5683333333333334,0.31166666666666665,high,data/New_data/8x8_Case3/csv/force_disp_Test_180.csv,data/New_data/8x8_Case3/Original/plot_Test_180_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_181,88.0,45.0,5202.068039744682,2,0.5483333333333333,0.36833333333333335,0.5483333333333333,0.08333333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_181.csv,data/New_data/8x8_Case3/Original/plot_Test_181_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_182,-14.0,42.0,5873.429434211921,3,0.5383333333333333,0.05333333333333334,0.4083333333333333,0.5383333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_182.csv,data/New_data/8x8_Case3/Original/plot_Test_182_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_183,37.0,63.0,6157.0559242177715,2,0.64,0.24166666666666667,0.64,0.11833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_183.csv,data/New_data/8x8_Case3/Original/plot_Test_183_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_184,83.0,43.0,5291.445391873969,2,0.5466666666666666,0.36,0.5466666666666666,0.09333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_184.csv,data/New_data/8x8_Case3/Original/plot_Test_184_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_185,-18.0,49.0,5962.078097438884,2,0.5733333333333334,0.058333333333333334,0.5733333333333334,0.36833333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_185.csv,data/New_data/8x8_Case3/Original/plot_Test_185_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_186,-54.0,1.0,5232.132874777761,3,0.485,0.03666666666666667,0.47833333333333333,0.485,high,data/New_data/8x8_Case3/csv/force_disp_Test_186.csv,data/New_data/8x8_Case3/Original/plot_Test_186_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_187,-47.0,-37.0,6994.009266043199,2,0.55,0.2683333333333333,0.55,0.18166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_187.csv,data/New_data/8x8_Case3/Original/plot_Test_187_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_188,-40.0,56.0,6770.638554625867,2,0.5866666666666667,0.325,0.5866666666666667,0.08833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_188.csv,data/New_data/8x8_Case3/Original/plot_Test_188_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_189,34.0,0.0,5508.600371518995,3,0.8016666666666666,0.015,0.18333333333333332,0.8016666666666666,medium,data/New_data/8x8_Case3/csv/force_disp_Test_189.csv,data/New_data/8x8_Case3/Original/plot_Test_189_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_190,-80.0,40.0,5349.8765703494455,2,0.65,0.26166666666666666,0.65,0.08833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_190.csv,data/New_data/8x8_Case3/Original/plot_Test_190_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_191,-75.0,6.0,4270.208134824356,3,0.48333333333333334,0.10166666666666667,0.415,0.48333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_191.csv,data/New_data/8x8_Case3/Original/plot_Test_191_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_192,89.0,-86.0,2388.867239563106,1,0.5366666666666666,0.5366666666666666,0.4,0.06333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_192.csv,data/New_data/8x8_Case3/Original/plot_Test_192_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_193,48.0,41.0,7242.769970301273,2,0.5166666666666667,0.345,0.5166666666666667,0.13833333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_193.csv,data/New_data/8x8_Case3/Original/plot_Test_193_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_194,-11.0,-16.0,5421.525098284705,3,0.8816666666666667,0.0033333333333333335,0.115,0.8816666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_194.csv,data/New_data/8x8_Case3/Original/plot_Test_194_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_195,12.0,71.0,4706.9342716235105,2,0.7466666666666667,0.041666666666666664,0.7466666666666667,0.21166666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_195.csv,data/New_data/8x8_Case3/Original/plot_Test_195_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_196,-32.0,84.0,4958.6223892495045,2,0.7683333333333333,0.13666666666666666,0.7683333333333333,0.095,medium,data/New_data/8x8_Case3/csv/force_disp_Test_196.csv,data/New_data/8x8_Case3/Original/plot_Test_196_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_197,-80.0,-38.0,5282.9562133231275,2,0.6116666666666667,0.25333333333333335,0.6116666666666667,0.135,high,data/New_data/8x8_Case3/csv/force_disp_Test_197.csv,data/New_data/8x8_Case3/Original/plot_Test_197_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_198,-82.0,-53.0,5387.821406485224,2,0.5083333333333333,0.4033333333333333,0.5083333333333333,0.08833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_198.csv,data/New_data/8x8_Case3/Original/plot_Test_198_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_199,-45.0,82.0,5351.904110029425,2,0.5783333333333334,0.3566666666666667,0.5783333333333334,0.065,high,data/New_data/8x8_Case3/csv/force_disp_Test_199.csv,data/New_data/8x8_Case3/Original/plot_Test_199_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_200,88.0,-42.0,5198.299041796948,2,0.5233333333333333,0.385,0.5233333333333333,0.09166666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_200.csv,data/New_data/8x8_Case3/Original/plot_Test_200_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_201,-73.0,-27.0,5166.4215147847635,2,0.67,0.115,0.67,0.215,high,data/New_data/8x8_Case3/csv/force_disp_Test_201.csv,data/New_data/8x8_Case3/Original/plot_Test_201_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_202,-24.0,-76.0,4968.131794773383,2,0.6916666666666667,0.09166666666666666,0.6916666666666667,0.21666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_202.csv,data/New_data/8x8_Case3/Original/plot_Test_202_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_203,33.0,58.0,6241.045062249921,2,0.675,0.16333333333333333,0.675,0.16166666666666665,high,data/New_data/8x8_Case3/csv/force_disp_Test_203.csv,data/New_data/8x8_Case3/Original/plot_Test_203_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_204,27.0,-22.0,6227.089851817885,3,0.7683333333333333,0.043333333333333335,0.18833333333333332,0.7683333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_204.csv,data/New_data/8x8_Case3/Original/plot_Test_204_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_205,-58.0,-50.0,7095.178509784934,1,0.5066666666666667,0.5066666666666667,0.43166666666666664,0.06166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_205.csv,data/New_data/8x8_Case3/Original/plot_Test_205_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_206,4.0,90.0,3933.4545736091645,2,0.5283333333333333,0.08833333333333333,0.5283333333333333,0.38333333333333336,high,data/New_data/8x8_Case3/csv/force_disp_Test_206.csv,data/New_data/8x8_Case3/Original/plot_Test_206_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_207,19.0,-83.0,4497.129943712244,2,0.695,0.09,0.695,0.215,high,data/New_data/8x8_Case3/csv/force_disp_Test_207.csv,data/New_data/8x8_Case3/Original/plot_Test_207_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_208,-87.0,47.0,5241.285540709097,2,0.5533333333333333,0.37833333333333335,0.5533333333333333,0.06833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_208.csv,data/New_data/8x8_Case3/Original/plot_Test_208_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_209,58.0,-69.0,6243.904793502636,1,0.5933333333333334,0.5933333333333334,0.36333333333333334,0.043333333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_209.csv,data/New_data/8x8_Case3/Original/plot_Test_209_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_210,-10.0,23.0,5559.610299271045,3,0.8116666666666666,0.006666666666666667,0.18166666666666667,0.8116666666666666,medium,data/New_data/8x8_Case3/csv/force_disp_Test_210.csv,data/New_data/8x8_Case3/Original/plot_Test_210_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_211,55.0,-59.0,7212.33676000874,1,0.7066666666666667,0.7066666666666667,0.275,0.018333333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_211.csv,data/New_data/8x8_Case3/Original/plot_Test_211_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_212,-63.0,54.0,6774.443910717802,1,0.525,0.525,0.4483333333333333,0.02666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_212.csv,data/New_data/8x8_Case3/Original/plot_Test_212_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_213,67.0,-42.0,6106.0732669513745,2,0.5533333333333333,0.355,0.5533333333333333,0.09166666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_213.csv,data/New_data/8x8_Case3/Original/plot_Test_213_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_214,63.0,-14.0,5193.800020087588,2,0.6333333333333333,0.07,0.6333333333333333,0.2966666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_214.csv,data/New_data/8x8_Case3/Original/plot_Test_214_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_215,9.0,13.0,5137.830275241911,3,0.8883333333333333,0.0033333333333333335,0.10833333333333334,0.8883333333333333,low,data/New_data/8x8_Case3/csv/force_disp_Test_215.csv,data/New_data/8x8_Case3/Original/plot_Test_215_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_216,-10.0,59.0,5195.54750756793,2,0.6816666666666666,0.03166666666666667,0.6816666666666666,0.2866666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_216.csv,data/New_data/8x8_Case3/Original/plot_Test_216_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_217,21.0,56.0,5737.265404756296,2,0.655,0.056666666666666664,0.655,0.28833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_217.csv,data/New_data/8x8_Case3/Original/plot_Test_217_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_218,5.0,-15.0,5135.380989152261,3,0.885,0.0016666666666666668,0.11333333333333333,0.885,low,data/New_data/8x8_Case3/csv/force_disp_Test_218.csv,data/New_data/8x8_Case3/Original/plot_Test_218_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_219,-7.0,65.0,4799.787472637127,2,0.7183333333333334,0.03166666666666667,0.7183333333333334,0.25,medium,data/New_data/8x8_Case3/csv/force_disp_Test_219.csv,data/New_data/8x8_Case3/Original/plot_Test_219_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_220,14.0,-23.0,5665.395858330512,3,0.8516666666666667,0.013333333333333334,0.135,0.8516666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_220.csv,data/New_data/8x8_Case3/Original/plot_Test_220_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_221,74.0,-56.0,5846.085833740932,1,0.49166666666666664,0.49166666666666664,0.43166666666666664,0.07666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_221.csv,data/New_data/8x8_Case3/Original/plot_Test_221_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_222,7.0,-80.0,4040.516102851325,3,0.46166666666666667,0.10666666666666667,0.43166666666666664,0.46166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_222.csv,data/New_data/8x8_Case3/Original/plot_Test_222_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_223,-78.0,-48.0,5555.413104176416,2,0.5233333333333333,0.37666666666666665,0.5233333333333333,0.1,high,data/New_data/8x8_Case3/csv/force_disp_Test_223.csv,data/New_data/8x8_Case3/Original/plot_Test_223_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_224,-4.0,-43.0,5457.344525212982,3,0.7066666666666667,0.03166666666666667,0.26166666666666666,0.7066666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_224.csv,data/New_data/8x8_Case3/Original/plot_Test_224_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_225,2.0,-73.0,4356.822568308358,3,0.4866666666666667,0.095,0.41833333333333333,0.4866666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_225.csv,data/New_data/8x8_Case3/Original/plot_Test_225_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_226,-42.0,80.0,5397.785351249031,2,0.6233333333333333,0.31333333333333335,0.6233333333333333,0.06333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_226.csv,data/New_data/8x8_Case3/Original/plot_Test_226_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_227,-42.0,-6.0,5614.952409790191,3,0.6966666666666667,0.028333333333333332,0.275,0.6966666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_227.csv,data/New_data/8x8_Case3/Original/plot_Test_227_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_228,60.0,-31.0,6069.922138516716,2,0.6783333333333333,0.15166666666666667,0.6783333333333333,0.17,high,data/New_data/8x8_Case3/csv/force_disp_Test_228.csv,data/New_data/8x8_Case3/Original/plot_Test_228_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_229,42.0,86.0,5177.462342928828,2,0.6,0.33166666666666667,0.6,0.06833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_229.csv,data/New_data/8x8_Case3/Original/plot_Test_229_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_230,-44.0,-30.0,6612.669125424975,2,0.53,0.13833333333333334,0.53,0.33166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_230.csv,data/New_data/8x8_Case3/Original/plot_Test_230_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_231,-69.0,24.0,5237.734076991936,2,0.7183333333333334,0.07666666666666666,0.7183333333333334,0.205,medium,data/New_data/8x8_Case3/csv/force_disp_Test_231.csv,data/New_data/8x8_Case3/Original/plot_Test_231_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_232,-8.0,-27.0,5481.867491010049,3,0.865,0.0033333333333333335,0.13166666666666665,0.865,low,data/New_data/8x8_Case3/csv/force_disp_Test_232.csv,data/New_data/8x8_Case3/Original/plot_Test_232_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_233,61.0,-20.0,5462.1176414835345,2,0.635,0.08666666666666667,0.635,0.2783333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_233.csv,data/New_data/8x8_Case3/Original/plot_Test_233_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_234,-49.0,-40.0,7120.0896312514715,2,0.5233333333333333,0.325,0.5233333333333333,0.15166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_234.csv,data/New_data/8x8_Case3/Original/plot_Test_234_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_235,-62.0,7.0,4999.324310713121,2,0.585,0.04666666666666667,0.585,0.36833333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_235.csv,data/New_data/8x8_Case3/Original/plot_Test_235_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_236,16.0,-57.0,5566.615641574086,2,0.6116666666666667,0.051666666666666666,0.6116666666666667,0.33666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_236.csv,data/New_data/8x8_Case3/Original/plot_Test_236_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_237,-32.0,66.0,5807.467092097251,2,0.775,0.12166666666666667,0.775,0.10333333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_237.csv,data/New_data/8x8_Case3/Original/plot_Test_237_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_238,64.0,-22.0,5472.088403026538,2,0.6716666666666666,0.09166666666666666,0.6716666666666666,0.23666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_238.csv,data/New_data/8x8_Case3/Original/plot_Test_238_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_239,30.0,17.0,5880.429518866012,3,0.795,0.03166666666666667,0.17333333333333334,0.795,medium,data/New_data/8x8_Case3/csv/force_disp_Test_239.csv,data/New_data/8x8_Case3/Original/plot_Test_239_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_240,53.0,26.0,6082.4864290737705,2,0.6166666666666667,0.10833333333333334,0.6166666666666667,0.275,high,data/New_data/8x8_Case3/csv/force_disp_Test_240.csv,data/New_data/8x8_Case3/Original/plot_Test_240_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_241,13.0,6.0,4905.690510197189,3,0.885,0.0033333333333333335,0.11166666666666666,0.885,low,data/New_data/8x8_Case3/csv/force_disp_Test_241.csv,data/New_data/8x8_Case3/Original/plot_Test_241_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_242,-31.0,60.0,6066.0867857631765,2,0.765,0.115,0.765,0.12,medium,data/New_data/8x8_Case3/csv/force_disp_Test_242.csv,data/New_data/8x8_Case3/Original/plot_Test_242_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_243,-63.0,-63.0,5913.621136216408,1,0.6366666666666667,0.6366666666666667,0.32666666666666666,0.03666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_243.csv,data/New_data/8x8_Case3/Original/plot_Test_243_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_244,85.0,-58.0,5269.352450921268,1,0.49333333333333335,0.49333333333333335,0.425,0.08166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_244.csv,data/New_data/8x8_Case3/Original/plot_Test_244_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_245,-34.0,-14.0,5717.613982442492,3,0.755,0.021666666666666667,0.22333333333333333,0.755,medium,data/New_data/8x8_Case3/csv/force_disp_Test_245.csv,data/New_data/8x8_Case3/Original/plot_Test_245_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_246,60.0,61.0,6485.1826145387195,1,0.735,0.735,0.25333333333333335,0.011666666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_246.csv,data/New_data/8x8_Case3/Original/plot_Test_246_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_247,-83.0,78.0,2875.238860492064,1,0.48833333333333334,0.48833333333333334,0.45166666666666666,0.06,high,data/New_data/8x8_Case3/csv/force_disp_Test_247.csv,data/New_data/8x8_Case3/Original/plot_Test_247_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_248,6.0,27.0,5354.112101100512,3,0.8433333333333334,0.005,0.15166666666666667,0.8433333333333334,medium,data/New_data/8x8_Case3/csv/force_disp_Test_248.csv,data/New_data/8x8_Case3/Original/plot_Test_248_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_249,6.0,16.0,5042.747269595202,3,0.8866666666666667,0.0016666666666666668,0.11166666666666666,0.8866666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_249.csv,data/New_data/8x8_Case3/Original/plot_Test_249_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_250,-47.0,64.0,6512.934130064226,2,0.5633333333333334,0.36333333333333334,0.5633333333333334,0.07333333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_250.csv,data/New_data/8x8_Case3/Original/plot_Test_250_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_251,-69.0,0.0,4553.5443822794305,3,0.4683333333333333,0.09333333333333334,0.43833333333333335,0.4683333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_251.csv,data/New_data/8x8_Case3/Original/plot_Test_251_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_252,-82.0,-45.0,5347.023070769125,2,0.5466666666666666,0.34833333333333333,0.5466666666666666,0.105,high,data/New_data/8x8_Case3/csv/force_disp_Test_252.csv,data/New_data/8x8_Case3/Original/plot_Test_252_original.png
