Test_ID,theta1,theta2,Pt,type,panel_a_in,panel_b_in,source_dataset,source_test_id,csv_path
6x4_297,-13.0,-4.0,17336.19490492257,3,6.0,4.0,6x4_curated_v1,Test_297,data/datasets/DD_cases_2_3_4_curated_v1/Case2/csv_load/force_disp_Test_297.csv
6x4_298,-19.0,-23.0,19757.553204401796,3,6.0,4.0,6x4_curated_v1,Test_298,data/datasets/DD_cases_2_3_4_curated_v1/Case2/csv_load/force_disp_Test_298.csv
6x4_299,5.0,-32.0,21877.266309314433,3,6.0,4.0,6x4_curated_v1,Test_299,data/datasets/DD_cases_2_3_4_curated_v1/Case2/csv_load/force_disp_Test_299.csv
6x4_300,51.0,46.0,15619.052271961038,1,6.0,4.0,6x4_curated_v1,Test_300,data/datasets/DD_cases_2_3_4_curated_v1/Case2/csv_load/force_disp_Test_300.csv
6x8_001,65.0,19.0,7525.576895339104,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_001,data/New_Data/csv_6x8_Case2/force_disp_Test_001.csv
6x8_002,40.0,-51.0,9876.031555208407,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_002,data/New_Data/csv_6x8_Case2/force_disp_Test_002.csv
6x8_003,-44.0,65.0,9433.471421825043,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_003,data/New_Data/csv_6x8_Case2/force_disp_Test_003.csv
6x8_004,49.0,48.0,10415.69076322906,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_004,data/New_Data/csv_6x8_Case2/force_disp_Test_004.csv
6x8_005,-52.0,20.0,7818.281589636075,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_005,data/New_Data/csv_6x8_Case2/force_disp_Test_005.csv
6x8_006,-15.0,-74.0,6875.589254158728,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_006,data/New_Data/csv_6x8_Case2/force_disp_Test_006.csv
6x8_007,51.0,-83.0,8457.827117712022,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_007,data/New_Data/csv_6x8_Case2/force_disp_Test_007.csv
6x8_008,86.0,9.0,6280.1689619866,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_008,data/New_Data/csv_6x8_Case2/force_disp_Test_008.csv
6x8_009,-63.0,21.0,7785.499442875138,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_009,data/New_Data/csv_6x8_Case2/force_disp_Test_009.csv
6x8_010,-74.0,83.0,4290.894577549593,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_010,data/New_Data/csv_6x8_Case2/force_disp_Test_010.csv
6x8_011,-39.0,-9.0,6612.7033842657875,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_011,data/New_Data/csv_6x8_Case2/force_disp_Test_011.csv
6x8_012,-56.0,9.0,7210.409607503131,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_012,data/New_Data/csv_6x8_Case2/force_disp_Test_012.csv
6x8_013,61.0,33.0,8742.41771984591,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_013,data/New_Data/csv_6x8_Case2/force_disp_Test_013.csv
6x8_014,19.0,79.0,6961.530813854964,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_014,data/New_Data/csv_6x8_Case2/force_disp_Test_014.csv
6x8_015,35.0,60.0,8997.773506824675,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_015,data/New_Data/csv_6x8_Case2/force_disp_Test_015.csv
6x8_016,75.0,-61.0,6870.257234788168,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_016,data/New_Data/csv_6x8_Case2/force_disp_Test_016.csv
6x8_017,-30.0,66.0,8420.170838117543,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_017,data/New_Data/csv_6x8_Case2/force_disp_Test_017.csv
6x8_018,-53.0,31.0,8869.432595235507,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_018,data/New_Data/csv_6x8_Case2/force_disp_Test_018.csv
6x8_019,-79.0,29.0,7800.238583489085,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_019,data/New_Data/csv_6x8_Case2/force_disp_Test_019.csv
6x8_020,-2.0,48.0,6919.351101139208,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_020,data/New_Data/csv_6x8_Case2/force_disp_Test_020.csv
6x8_021,-49.0,-67.0,9504.399940379026,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_021,data/New_Data/csv_6x8_Case2/force_disp_Test_021.csv
6x8_022,43.0,-33.0,9079.185262723697,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_022,data/New_Data/csv_6x8_Case2/force_disp_Test_022.csv
6x8_023,62.0,-67.0,7299.010682036607,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_023,data/New_Data/csv_6x8_Case2/force_disp_Test_023.csv
6x8_024,30.0,75.0,7938.613961782274,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_024,data/New_Data/csv_6x8_Case2/force_disp_Test_024.csv
6x8_025,80.0,-80.0,3995.8827721375274,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_025,data/New_Data/csv_6x8_Case2/force_disp_Test_025.csv
6x8_026,-81.0,73.0,4541.779297238318,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_026,data/New_Data/csv_6x8_Case2/force_disp_Test_026.csv
6x8_027,54.0,-38.0,9521.795891327254,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_027,data/New_Data/csv_6x8_Case2/force_disp_Test_027.csv
6x8_028,36.0,-31.0,8691.726691902553,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_028,data/New_Data/csv_6x8_Case2/force_disp_Test_028.csv
6x8_029,52.0,-41.0,9948.557492059788,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_029,data/New_Data/csv_6x8_Case2/force_disp_Test_029.csv
6x8_030,15.0,-12.0,5251.288295759243,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_030,data/New_Data/csv_6x8_Case2/force_disp_Test_030.csv
6x8_031,-55.0,-62.0,8759.641011152311,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_031,data/New_Data/csv_6x8_Case2/force_disp_Test_031.csv
6x8_032,-19.0,-7.0,5185.574417957559,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_032,data/New_Data/csv_6x8_Case2/force_disp_Test_032.csv
6x8_033,-61.0,86.0,5969.546683186627,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_033,data/New_Data/csv_6x8_Case2/force_disp_Test_033.csv
6x8_034,-43.0,-15.0,7189.9768616189285,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_034,data/New_Data/csv_6x8_Case2/force_disp_Test_034.csv
6x8_035,70.0,81.0,4882.522053844512,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_035,data/New_Data/csv_6x8_Case2/force_disp_Test_035.csv
6x8_036,8.0,25.0,5723.711589671404,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_036,data/New_Data/csv_6x8_Case2/force_disp_Test_036.csv
6x8_037,-85.0,67.0,5061.708373461187,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_037,data/New_Data/csv_6x8_Case2/force_disp_Test_037.csv
6x8_038,-56.0,52.0,9709.61305981702,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_038,data/New_Data/csv_6x8_Case2/force_disp_Test_038.csv
6x8_039,64.0,42.0,9277.786042753532,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_039,data/New_Data/csv_6x8_Case2/force_disp_Test_039.csv
6x8_040,-27.0,-54.0,8417.530425781799,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_040,data/New_Data/csv_6x8_Case2/force_disp_Test_040.csv
6x8_041,-2.0,-68.0,6702.931568651364,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_041,data/New_Data/csv_6x8_Case2/force_disp_Test_041.csv
6x8_042,84.0,51.0,8354.811920924474,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_042,data/New_Data/csv_6x8_Case2/force_disp_Test_042.csv
6x8_043,79.0,-71.0,4939.295628493121,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_043,data/New_Data/csv_6x8_Case2/force_disp_Test_043.csv
6x8_044,59.0,-56.0,8818.441250429847,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_044,data/New_Data/csv_6x8_Case2/force_disp_Test_044.csv
6x8_045,-18.0,-35.0,7093.734274609654,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_045,data/New_Data/csv_6x8_Case2/force_disp_Test_045.csv
6x8_046,-76.0,-77.0,4637.114811034692,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_046,data/New_Data/csv_6x8_Case2/force_disp_Test_046.csv
6x8_047,42.0,27.0,8278.167950223326,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_047,data/New_Data/csv_6x8_Case2/force_disp_Test_047.csv
6x8_048,1.0,71.0,6563.966897470223,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_048,data/New_Data/csv_6x8_Case2/force_disp_Test_048.csv
6x8_049,-37.0,22.0,7640.59598138308,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_049,data/New_Data/csv_6x8_Case2/force_disp_Test_049.csv
6x8_050,-16.0,44.0,7424.497940941248,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_050,data/New_Data/csv_6x8_Case2/force_disp_Test_050.csv
6x8_051,28.0,57.0,8471.924162234927,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_051,data/New_Data/csv_6x8_Case2/force_disp_Test_051.csv
6x8_052,-79.0,34.0,8089.623952166233,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_052,data/New_Data/csv_6x8_Case2/force_disp_Test_052.csv
6x8_053,3.0,87.0,6098.058186982147,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_053,data/New_Data/csv_6x8_Case2/force_disp_Test_053.csv
6x8_054,-17.0,-44.0,7421.836051918207,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_054,data/New_Data/csv_6x8_Case2/force_disp_Test_054.csv
6x8_055,44.0,-49.0,10521.145497330383,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_055,data/New_Data/csv_6x8_Case2/force_disp_Test_055.csv
6x8_056,67.0,-19.0,7457.372539385561,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_056,data/New_Data/csv_6x8_Case2/force_disp_Test_056.csv
6x8_057,2.0,74.0,6405.916171308049,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_057,data/New_Data/csv_6x8_Case2/force_disp_Test_057.csv
6x8_058,82.0,19.0,6865.43639489073,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_058,data/New_Data/csv_6x8_Case2/force_disp_Test_058.csv
6x8_059,14.0,3.0,4717.642775501623,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_059,data/New_Data/csv_6x8_Case2/force_disp_Test_059.csv
6x8_060,44.0,-84.0,8476.139210330086,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_060,data/New_Data/csv_6x8_Case2/force_disp_Test_060.csv
6x8_061,0.0,-52.0,6982.430546621292,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_061,data/New_Data/csv_6x8_Case2/force_disp_Test_061.csv
6x8_062,33.0,26.0,7825.111980807199,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_062,data/New_Data/csv_6x8_Case2/force_disp_Test_062.csv
6x8_063,-75.0,38.0,8563.390357104494,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_063,data/New_Data/csv_6x8_Case2/force_disp_Test_063.csv
6x8_064,-20.0,55.0,7901.54588920378,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_064,data/New_Data/csv_6x8_Case2/force_disp_Test_064.csv
6x8_065,72.0,31.0,8147.862665178651,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_065,data/New_Data/csv_6x8_Case2/force_disp_Test_065.csv
6x8_066,75.0,72.0,5336.381554559695,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_066,data/New_Data/csv_6x8_Case2/force_disp_Test_066.csv
6x8_067,-83.0,68.0,5019.2438185102765,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_067,data/New_Data/csv_6x8_Case2/force_disp_Test_067.csv
6x8_068,-26.0,-1.0,5676.006513480624,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_068,data/New_Data/csv_6x8_Case2/force_disp_Test_068.csv
6x8_069,-36.0,57.0,9222.005104701053,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_069,data/New_Data/csv_6x8_Case2/force_disp_Test_069.csv
6x8_070,-89.0,-51.0,8218.407374803135,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_070,data/New_Data/csv_6x8_Case2/force_disp_Test_070.csv
6x8_071,-45.0,-29.0,8526.26837285035,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_071,data/New_Data/csv_6x8_Case2/force_disp_Test_071.csv
6x8_072,-29.0,13.0,6424.3572839207045,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_072,data/New_Data/csv_6x8_Case2/force_disp_Test_072.csv
6x8_073,-22.0,46.0,7883.061316988637,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_073,data/New_Data/csv_6x8_Case2/force_disp_Test_073.csv
6x8_074,-1.0,-8.0,4451.753183748477,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_074,data/New_Data/csv_6x8_Case2/force_disp_Test_074.csv
6x8_075,-22.0,82.0,7140.0069826958015,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_075,data/New_Data/csv_6x8_Case2/force_disp_Test_075.csv
6x8_076,50.0,5.0,6882.051461065925,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_076,data/New_Data/csv_6x8_Case2/force_disp_Test_076.csv
6x8_077,-64.0,20.0,7734.016319599558,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_077,data/New_Data/csv_6x8_Case2/force_disp_Test_077.csv
6x8_078,29.0,-79.0,7801.410685951278,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_078,data/New_Data/csv_6x8_Case2/force_disp_Test_078.csv
6x8_079,-67.0,39.0,9031.897191912816,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_079,data/New_Data/csv_6x8_Case2/force_disp_Test_079.csv
6x8_080,-53.0,-64.0,10022.690442720746,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_080,data/New_Data/csv_6x8_Case2/force_disp_Test_080.csv
6x8_081,-38.0,-72.0,8623.329098569639,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_081,data/New_Data/csv_6x8_Case2/force_disp_Test_081.csv
6x8_082,85.0,48.0,8541.133070617376,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_082,data/New_Data/csv_6x8_Case2/force_disp_Test_082.csv
6x8_083,-12.0,85.0,6469.676495298109,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_083,data/New_Data/csv_6x8_Case2/force_disp_Test_083.csv
6x8_084,77.0,-48.0,8873.14242246668,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_084,data/New_Data/csv_6x8_Case2/force_disp_Test_084.csv
6x8_085,45.0,75.0,8820.673524178555,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_085,data/New_Data/csv_6x8_Case2/force_disp_Test_085.csv
6x8_086,-41.0,-54.0,9783.43413189393,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_086,data/New_Data/csv_6x8_Case2/force_disp_Test_086.csv
6x8_087,-38.0,89.0,8148.1670531146465,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_087,data/New_Data/csv_6x8_Case2/force_disp_Test_087.csv
6x8_088,23.0,33.0,7460.41728258192,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_088,data/New_Data/csv_6x8_Case2/force_disp_Test_088.csv
6x8_089,18.0,-35.0,7102.865823575253,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_089,data/New_Data/csv_6x8_Case2/force_disp_Test_089.csv
6x8_090,-65.0,24.0,7973.467306102667,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_090,data/New_Data/csv_6x8_Case2/force_disp_Test_090.csv
6x8_091,11.0,36.0,6623.763100136949,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_091,data/New_Data/csv_6x8_Case2/force_disp_Test_091.csv
6x8_092,-38.0,-40.0,9705.169197923227,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_092,data/New_Data/csv_6x8_Case2/force_disp_Test_092.csv
6x8_093,-70.0,-78.0,5141.092540072209,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_093,data/New_Data/csv_6x8_Case2/force_disp_Test_093.csv
6x8_094,73.0,-55.0,8484.175148496359,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_094,data/New_Data/csv_6x8_Case2/force_disp_Test_094.csv
6x8_095,68.0,-30.0,8254.737719482788,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_095,data/New_Data/csv_6x8_Case2/force_disp_Test_095.csv
6x8_096,84.0,-52.0,8136.571470146959,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_096,data/New_Data/csv_6x8_Case2/force_disp_Test_096.csv
6x8_097,-46.0,-23.0,7986.643707302327,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_097,data/New_Data/csv_6x8_Case2/force_disp_Test_097.csv
6x8_098,-1.0,36.0,6404.958483913311,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_098,data/New_Data/csv_6x8_Case2/force_disp_Test_098.csv
6x8_099,90.0,40.0,8215.773863954897,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_099,data/New_Data/csv_6x8_Case2/force_disp_Test_099.csv
6x8_100,69.0,62.0,7081.632605192604,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_100,data/New_Data/csv_6x8_Case2/force_disp_Test_100.csv
6x8_101,48.0,15.0,7429.178405854709,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_101,data/New_Data/csv_6x8_Case2/force_disp_Test_101.csv
6x8_102,76.0,-24.0,7455.125014670916,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_102,data/New_Data/csv_6x8_Case2/force_disp_Test_102.csv
6x8_103,66.0,14.0,7189.015073169982,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_103,data/New_Data/csv_6x8_Case2/force_disp_Test_103.csv
6x8_104,83.0,3.0,6095.790171109128,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_104,data/New_Data/csv_6x8_Case2/force_disp_Test_104.csv
6x8_105,89.0,-77.0,3788.5020060740267,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_105,data/New_Data/csv_6x8_Case2/force_disp_Test_105.csv
6x8_106,-12.0,43.0,7102.674060997715,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_106,data/New_Data/csv_6x8_Case2/force_disp_Test_106.csv
6x8_107,69.0,8.0,6726.984665137455,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_107,data/New_Data/csv_6x8_Case2/force_disp_Test_107.csv
6x8_108,46.0,-72.0,9080.962746517927,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_108,data/New_Data/csv_6x8_Case2/force_disp_Test_108.csv
6x8_109,-69.0,17.0,7277.892356259281,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_109,data/New_Data/csv_6x8_Case2/force_disp_Test_109.csv
6x8_110,-51.0,1.0,7005.36621778317,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_110,data/New_Data/csv_6x8_Case2/force_disp_Test_110.csv
6x8_111,7.0,87.0,6103.14862576846,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_111,data/New_Data/csv_6x8_Case2/force_disp_Test_111.csv
6x8_112,21.0,-8.0,5363.467522077733,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_112,data/New_Data/csv_6x8_Case2/force_disp_Test_112.csv
6x8_113,35.0,-2.0,6309.8617823436425,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_113,data/New_Data/csv_6x8_Case2/force_disp_Test_113.csv
6x8_114,-35.0,-78.0,8150.581691825827,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_114,data/New_Data/csv_6x8_Case2/force_disp_Test_114.csv
6x8_115,22.0,74.0,7444.80656374171,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_115,data/New_Data/csv_6x8_Case2/force_disp_Test_115.csv
6x8_116,12.0,-85.0,6472.2934192740395,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_116,data/New_Data/csv_6x8_Case2/force_disp_Test_116.csv
6x8_117,-87.0,33.0,7842.651231101162,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_117,data/New_Data/csv_6x8_Case2/force_disp_Test_117.csv
6x8_118,54.0,-88.0,7422.019602197723,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_118,data/New_Data/csv_6x8_Case2/force_disp_Test_118.csv
6x8_119,31.0,-10.0,6211.292233677788,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_119,data/New_Data/csv_6x8_Case2/force_disp_Test_119.csv
6x8_120,-58.0,-26.0,8290.154780623041,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_120,data/New_Data/csv_6x8_Case2/force_disp_Test_120.csv
6x8_121,-50.0,14.0,7343.245294243103,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_121,data/New_Data/csv_6x8_Case2/force_disp_Test_121.csv
6x8_122,20.0,-73.0,7275.527452847364,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_122,data/New_Data/csv_6x8_Case2/force_disp_Test_122.csv
6x8_123,76.0,4.0,6356.380085896413,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_123,data/New_Data/csv_6x8_Case2/force_disp_Test_123.csv
6x8_124,42.0,-66.0,9236.750113985738,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_124,data/New_Data/csv_6x8_Case2/force_disp_Test_124.csv
6x8_125,-3.0,72.0,6528.777480626151,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_125,data/New_Data/csv_6x8_Case2/force_disp_Test_125.csv
6x8_126,-8.0,18.0,5228.22718184735,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_126,data/New_Data/csv_6x8_Case2/force_disp_Test_126.csv
6x8_127,-66.0,77.0,5805.745766411929,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_127,data/New_Data/csv_6x8_Case2/force_disp_Test_127.csv
6x8_128,59.0,-70.0,7535.708159767084,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_128,data/New_Data/csv_6x8_Case2/force_disp_Test_128.csv
6x8_129,24.0,11.0,5789.050357961961,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_129,data/New_Data/csv_6x8_Case2/force_disp_Test_129.csv
6x8_130,-59.0,12.0,7267.683202843837,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_130,data/New_Data/csv_6x8_Case2/force_disp_Test_130.csv
6x8_131,41.0,53.0,9827.464421406341,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_131,data/New_Data/csv_6x8_Case2/force_disp_Test_131.csv
6x8_132,38.0,35.0,9204.975311628454,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_132,data/New_Data/csv_6x8_Case2/force_disp_Test_132.csv
6x8_133,-21.0,37.0,7462.520355505316,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_133,data/New_Data/csv_6x8_Case2/force_disp_Test_133.csv
6x8_134,-56.0,37.0,9360.42609771498,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_134,data/New_Data/csv_6x8_Case2/force_disp_Test_134.csv
6x8_135,39.0,-76.0,8533.707957072267,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_135,data/New_Data/csv_6x8_Case2/force_disp_Test_135.csv
6x8_136,8.0,-68.0,6874.297674547146,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_136,data/New_Data/csv_6x8_Case2/force_disp_Test_136.csv
6x8_137,68.0,53.0,9661.755871863594,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_137,data/New_Data/csv_6x8_Case2/force_disp_Test_137.csv
6x8_138,-28.0,-75.0,7785.112977325935,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_138,data/New_Data/csv_6x8_Case2/force_disp_Test_138.csv
6x8_139,-52.0,-36.0,9303.082804276617,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_139,data/New_Data/csv_6x8_Case2/force_disp_Test_139.csv
6x8_140,1.0,-3.0,11665.033231579439,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_140,data/New_Data/csv_6x8_Case2/force_disp_Test_140.csv
6x8_141,79.0,49.0,8738.29844158857,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_141,data/New_Data/csv_6x8_Case2/force_disp_Test_141.csv
6x8_142,56.0,10.0,7095.17391946656,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_142,data/New_Data/csv_6x8_Case2/force_disp_Test_142.csv
6x8_143,39.0,-35.0,9303.816029788943,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_143,data/New_Data/csv_6x8_Case2/force_disp_Test_143.csv
6x8_144,-86.0,-39.0,8189.143834710542,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_144,data/New_Data/csv_6x8_Case2/force_disp_Test_144.csv
6x8_145,29.0,32.0,8217.944877826529,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_145,data/New_Data/csv_6x8_Case2/force_disp_Test_145.csv
6x8_146,-41.0,-28.0,8352.300343441795,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_146,data/New_Data/csv_6x8_Case2/force_disp_Test_146.csv
6x8_147,47.0,23.0,7997.19028647722,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_147,data/New_Data/csv_6x8_Case2/force_disp_Test_147.csv
6x8_148,46.0,-62.0,9753.191144833758,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_148,data/New_Data/csv_6x8_Case2/force_disp_Test_148.csv
6x8_149,24.0,-59.0,8161.082343836658,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_149,data/New_Data/csv_6x8_Case2/force_disp_Test_149.csv
6x8_150,15.0,-47.0,7450.379497600241,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_150,data/New_Data/csv_6x8_Case2/force_disp_Test_150.csv
6x8_151,-66.0,-82.0,5353.531975981881,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_151,data/New_Data/csv_6x8_Case2/force_disp_Test_151.csv
6x8_152,-23.0,-66.0,7795.910182133222,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_152,data/New_Data/csv_6x8_Case2/force_disp_Test_152.csv
6x8_153,50.0,-62.0,10068.454441796988,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_153,data/New_Data/csv_6x8_Case2/force_disp_Test_153.csv
6x8_154,-65.0,-65.0,7083.937441816275,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_154,data/New_Data/csv_6x8_Case2/force_disp_Test_154.csv
6x8_155,11.0,-32.0,6458.449818304124,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_155,data/New_Data/csv_6x8_Case2/force_disp_Test_155.csv
6x8_156,70.0,-86.0,4612.560869506229,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_156,data/New_Data/csv_6x8_Case2/force_disp_Test_156.csv
