File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 22 : V03FAM_G01_P02 (MPa),
1.2261,47.3064,
1.25454,47.3899,
1.28725,47.4586,
1.32487,47.5118,
1.36812,47.55,
1.41787,47.5748,
1.47507,47.5892,
1.538,47.596,
1.60722,47.5988,
1.68336,47.5997,
1.76712,47.6,
1.85925,47.6,
1.9606,47.6,
2.07207,47.6,
2.1947,47.6,
2.32959,47.6,
2.47797,47.6,
2.64119,47.6,
2.82072,47.6,
3.01821,47.6,
3.23546,47.6,
3.45487,47.6,
3.67648,47.6,
3.9003,47.6,
4.12636,47.6,
4.35468,47.6,
4.58529,47.6,
4.60437,47.6,
4.62538,37.6,
4.64954,28.516,
4.67732,20.5932,
4.70927,14.0134,
4.74602,8.86436,
4.78827,5.11869,
4.83687,2.63133,
4.89275,1.16087,
4.95422,0.447271,
5.02184,0.144835,
5.09622,0.0371067,
5.17804,0.00674675,
5.41095,1e-06,
5.64619,1e-06,
5.88378,1e-06,
6.12375,1e-06,
6.36612,1e-06,
6.61091,1e-06,
6.85815,1e-06,
7.10787,1e-06,
7.36008,1e-06,
7.61481,1e-06,
7.87209,1e-06,
8.13194,1e-06,
8.39439,1e-06,
8.65947,1e-06,
8.92719,1e-06,
9.19759,1e-06,
9.4707,1e-06,
9.74654,1e-06,
10.0251,1e-06,
10.3065,1e-06,
10.5907,1e-06,
10.8778,1e-06,
11.1677,1e-06,
11.4605,1e-06,
11.7562,1e-06,
12.0549,1e-06,
12.3566,1e-06,
12.6613,1e-06,
12.969,1e-06,
13.2799,1e-06,
13.5938,1e-06,
13.9108,1e-06,
14.2311,1e-06,
14.5545,1e-06,
14.8812,1e-06,
15.2112,1e-06,
15.5444,1e-06,
15.881,1e-06,
16.2209,1e-06,
16.5643,1e-06,
16.911,1e-06,
17.2613,1e-06,
17.615,1e-06,
17.9723,1e-06,
18.3331,1e-06,
18.6976,1e-06,
19.0657,1e-06,
19.4375,1e-06,
19.813,1e-06,
20.1923,1e-06,
20.5753,1e-06,
20.9622,1e-06,
21.353,1e-06,
21.7476,1e-06,
22.1462,1e-06,
22.5488,1e-06,
22.9554,1e-06,
23.3661,1e-06,
23.7809,1e-06,
23.8044,1e-06,
23.8313,1e-06,
