File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 26 : V03FAM_G02_P01 (MPa),
16.2687,1e-06,
16.5938,1e-06,
16.9221,1e-06,
17.2537,1e-06,
17.5885,1e-06,
17.9268,1e-06,
18.2684,1e-06,
18.6134,1e-06,
18.9619,1e-06,
19.3139,1e-06,
19.6694,1e-06,
20.0284,1e-06,
20.3911,1e-06,
20.7574,1e-06,
21.1273,1e-06,
21.5009,1e-06,
21.8783,1e-06,
22.2594,1e-06,
22.6444,1e-06,
22.7884,1e-06,
22.9468,1e-06,
