Test_ID,theta1,theta2,Pt,type,panel_a_in,panel_b_in,source_dataset,source_test_id,csv_path
6x4_297,-13.0,-4.0,17592.469012780097,3,6.0,4.0,6x4_curated_v1,Test_297,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_297.csv
6x4_298,-19.0,-23.0,20759.94345842013,3,6.0,4.0,6x4_curated_v1,Test_298,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_298.csv
6x4_299,5.0,-32.0,21929.104553035253,3,6.0,4.0,6x4_curated_v1,Test_299,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_299.csv
6x4_300,51.0,46.0,15725.886817545963,1,6.0,4.0,6x4_curated_v1,Test_300,data/datasets/DD_cases_2_3_4_curated_v1/Case3/csv_load/force_disp_Test_300.csv
6x8_001,65.0,19.0,7524.224038148656,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_001,data/New_Data/csv_6x8_Case3/force_disp_Test_001.csv
6x8_002,40.0,-51.0,9915.333132586313,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_002,data/New_Data/csv_6x8_Case3/force_disp_Test_002.csv
6x8_003,-44.0,65.0,9469.274963665786,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_003,data/New_Data/csv_6x8_Case3/force_disp_Test_003.csv
6x8_004,49.0,48.0,10489.289558668295,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_004,data/New_Data/csv_6x8_Case3/force_disp_Test_004.csv
6x8_005,-52.0,20.0,7923.44227699512,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_005,data/New_Data/csv_6x8_Case3/force_disp_Test_005.csv
6x8_006,-15.0,-74.0,7008.388160707061,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_006,data/New_Data/csv_6x8_Case3/force_disp_Test_006.csv
6x8_007,51.0,-83.0,8488.488042930307,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_007,data/New_Data/csv_6x8_Case3/force_disp_Test_007.csv
6x8_008,86.0,9.0,6278.405559330977,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_008,data/New_Data/csv_6x8_Case3/force_disp_Test_008.csv
6x8_009,-63.0,21.0,7795.507660502387,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_009,data/New_Data/csv_6x8_Case3/force_disp_Test_009.csv
6x8_010,-74.0,83.0,4291.496303165601,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_010,data/New_Data/csv_6x8_Case3/force_disp_Test_010.csv
6x8_011,-39.0,-9.0,6767.43965099748,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_011,data/New_Data/csv_6x8_Case3/force_disp_Test_011.csv
6x8_012,-56.0,9.0,7210.366591820945,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_012,data/New_Data/csv_6x8_Case3/force_disp_Test_012.csv
6x8_013,61.0,33.0,8807.624154653906,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_013,data/New_Data/csv_6x8_Case3/force_disp_Test_013.csv
6x8_014,19.0,79.0,7084.47014887711,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_014,data/New_Data/csv_6x8_Case3/force_disp_Test_014.csv
6x8_015,35.0,60.0,9054.329212065408,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_015,data/New_Data/csv_6x8_Case3/force_disp_Test_015.csv
6x8_016,75.0,-61.0,6890.709439484805,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_016,data/New_Data/csv_6x8_Case3/force_disp_Test_016.csv
6x8_017,-30.0,66.0,8420.446789265701,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_017,data/New_Data/csv_6x8_Case3/force_disp_Test_017.csv
6x8_018,-53.0,31.0,8870.709970794984,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_018,data/New_Data/csv_6x8_Case3/force_disp_Test_018.csv
6x8_019,-79.0,29.0,7800.312944908193,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_019,data/New_Data/csv_6x8_Case3/force_disp_Test_019.csv
6x8_020,-2.0,48.0,6911.159924844127,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_020,data/New_Data/csv_6x8_Case3/force_disp_Test_020.csv
6x8_021,-49.0,-67.0,9587.902988942242,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_021,data/New_Data/csv_6x8_Case3/force_disp_Test_021.csv
6x8_022,43.0,-33.0,9082.27771426675,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_022,data/New_Data/csv_6x8_Case3/force_disp_Test_022.csv
6x8_023,62.0,-67.0,7299.230124218186,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_023,data/New_Data/csv_6x8_Case3/force_disp_Test_023.csv
6x8_024,30.0,75.0,8015.284047360245,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_024,data/New_Data/csv_6x8_Case3/force_disp_Test_024.csv
6x8_025,80.0,-80.0,4242.450811588644,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_025,data/New_Data/csv_6x8_Case3/force_disp_Test_025.csv
6x8_026,-81.0,73.0,4542.146692198235,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_026,data/New_Data/csv_6x8_Case3/force_disp_Test_026.csv
6x8_027,54.0,-38.0,9566.487532844087,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_027,data/New_Data/csv_6x8_Case3/force_disp_Test_027.csv
6x8_028,36.0,-31.0,8694.655884221893,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_028,data/New_Data/csv_6x8_Case3/force_disp_Test_028.csv
6x8_029,52.0,-41.0,9981.916982656023,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_029,data/New_Data/csv_6x8_Case3/force_disp_Test_029.csv
6x8_030,15.0,-12.0,5244.46613065066,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_030,data/New_Data/csv_6x8_Case3/force_disp_Test_030.csv
6x8_031,-55.0,-62.0,8800.720495346392,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_031,data/New_Data/csv_6x8_Case3/force_disp_Test_031.csv
6x8_032,-19.0,-7.0,5181.719601493141,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_032,data/New_Data/csv_6x8_Case3/force_disp_Test_032.csv
6x8_033,-61.0,86.0,5991.575442878556,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_033,data/New_Data/csv_6x8_Case3/force_disp_Test_033.csv
6x8_034,-43.0,-15.0,7322.088663289745,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_034,data/New_Data/csv_6x8_Case3/force_disp_Test_034.csv
6x8_035,70.0,81.0,4898.790939411711,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_035,data/New_Data/csv_6x8_Case3/force_disp_Test_035.csv
6x8_036,8.0,25.0,5722.520737528544,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_036,data/New_Data/csv_6x8_Case3/force_disp_Test_036.csv
6x8_037,-85.0,67.0,5061.911776993923,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_037,data/New_Data/csv_6x8_Case3/force_disp_Test_037.csv
6x8_038,-56.0,52.0,9708.364401091494,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_038,data/New_Data/csv_6x8_Case3/force_disp_Test_038.csv
6x8_039,64.0,42.0,9354.945515556834,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_039,data/New_Data/csv_6x8_Case3/force_disp_Test_039.csv
6x8_040,-27.0,-54.0,8417.011511067643,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_040,data/New_Data/csv_6x8_Case3/force_disp_Test_040.csv
6x8_041,-2.0,-68.0,6699.98573717735,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_041,data/New_Data/csv_6x8_Case3/force_disp_Test_041.csv
6x8_042,84.0,51.0,8418.101373652402,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_042,data/New_Data/csv_6x8_Case3/force_disp_Test_042.csv
6x8_043,79.0,-71.0,4955.136996827559,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_043,data/New_Data/csv_6x8_Case3/force_disp_Test_043.csv
6x8_044,59.0,-56.0,8837.319762667043,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_044,data/New_Data/csv_6x8_Case3/force_disp_Test_044.csv
6x8_045,-18.0,-35.0,7104.411917835755,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_045,data/New_Data/csv_6x8_Case3/force_disp_Test_045.csv
6x8_046,-76.0,-77.0,4637.413712708471,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_046,data/New_Data/csv_6x8_Case3/force_disp_Test_046.csv
6x8_047,42.0,27.0,8279.967262373988,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_047,data/New_Data/csv_6x8_Case3/force_disp_Test_047.csv
6x8_048,1.0,71.0,6563.468961879951,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_048,data/New_Data/csv_6x8_Case3/force_disp_Test_048.csv
6x8_049,-37.0,22.0,7642.469373378412,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_049,data/New_Data/csv_6x8_Case3/force_disp_Test_049.csv
6x8_050,-16.0,44.0,7429.534916811786,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_050,data/New_Data/csv_6x8_Case3/force_disp_Test_050.csv
6x8_051,28.0,57.0,8469.189546572357,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_051,data/New_Data/csv_6x8_Case3/force_disp_Test_051.csv
6x8_052,-79.0,34.0,8162.8014153166905,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_052,data/New_Data/csv_6x8_Case3/force_disp_Test_052.csv
6x8_053,3.0,87.0,6097.274114105937,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_053,data/New_Data/csv_6x8_Case3/force_disp_Test_053.csv
6x8_054,-17.0,-44.0,7415.760628275197,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_054,data/New_Data/csv_6x8_Case3/force_disp_Test_054.csv
6x8_055,44.0,-49.0,10549.651234647934,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_055,data/New_Data/csv_6x8_Case3/force_disp_Test_055.csv
6x8_056,67.0,-19.0,7575.267173406533,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_056,data/New_Data/csv_6x8_Case3/force_disp_Test_056.csv
6x8_057,2.0,74.0,6404.5765113421485,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_057,data/New_Data/csv_6x8_Case3/force_disp_Test_057.csv
6x8_058,82.0,19.0,6990.421326106947,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_058,data/New_Data/csv_6x8_Case3/force_disp_Test_058.csv
6x8_059,14.0,3.0,4721.089115915396,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_059,data/New_Data/csv_6x8_Case3/force_disp_Test_059.csv
6x8_060,44.0,-84.0,8518.496274441966,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_060,data/New_Data/csv_6x8_Case3/force_disp_Test_060.csv
6x8_061,0.0,-52.0,6986.884563563323,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_061,data/New_Data/csv_6x8_Case3/force_disp_Test_061.csv
6x8_062,33.0,26.0,7828.853848038589,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_062,data/New_Data/csv_6x8_Case3/force_disp_Test_062.csv
6x8_063,-75.0,38.0,8564.10510985636,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_063,data/New_Data/csv_6x8_Case3/force_disp_Test_063.csv
6x8_064,-20.0,55.0,7891.335126607133,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_064,data/New_Data/csv_6x8_Case3/force_disp_Test_064.csv
6x8_065,72.0,31.0,8228.556080062759,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_065,data/New_Data/csv_6x8_Case3/force_disp_Test_065.csv
6x8_066,75.0,72.0,5369.6245566530315,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_066,data/New_Data/csv_6x8_Case3/force_disp_Test_066.csv
6x8_067,-83.0,68.0,5037.133195018236,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_067,data/New_Data/csv_6x8_Case3/force_disp_Test_067.csv
6x8_068,-26.0,-1.0,5677.412801135068,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_068,data/New_Data/csv_6x8_Case3/force_disp_Test_068.csv
6x8_069,-36.0,57.0,9272.518168259172,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_069,data/New_Data/csv_6x8_Case3/force_disp_Test_069.csv
6x8_070,-89.0,-51.0,8249.701067765836,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_070,data/New_Data/csv_6x8_Case3/force_disp_Test_070.csv
6x8_071,-45.0,-29.0,8588.500874257914,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_071,data/New_Data/csv_6x8_Case3/force_disp_Test_071.csv
6x8_072,-29.0,13.0,6421.020342466547,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_072,data/New_Data/csv_6x8_Case3/force_disp_Test_072.csv
6x8_073,-22.0,46.0,7991.318059068361,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_073,data/New_Data/csv_6x8_Case3/force_disp_Test_073.csv
6x8_074,-1.0,-8.0,4458.615577910378,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_074,data/New_Data/csv_6x8_Case3/force_disp_Test_074.csv
6x8_075,-22.0,82.0,7138.576514473828,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_075,data/New_Data/csv_6x8_Case3/force_disp_Test_075.csv
6x8_076,50.0,5.0,7036.320129332741,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_076,data/New_Data/csv_6x8_Case3/force_disp_Test_076.csv
6x8_077,-64.0,20.0,7730.400520896431,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_077,data/New_Data/csv_6x8_Case3/force_disp_Test_077.csv
6x8_078,29.0,-79.0,7810.785798508536,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_078,data/New_Data/csv_6x8_Case3/force_disp_Test_078.csv
6x8_079,-67.0,39.0,9028.989566253744,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_079,data/New_Data/csv_6x8_Case3/force_disp_Test_079.csv
6x8_080,-53.0,-64.0,10111.146711082843,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_080,data/New_Data/csv_6x8_Case3/force_disp_Test_080.csv
6x8_081,-38.0,-72.0,8680.800592914631,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_081,data/New_Data/csv_6x8_Case3/force_disp_Test_081.csv
6x8_082,85.0,48.0,8578.513992319487,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_082,data/New_Data/csv_6x8_Case3/force_disp_Test_082.csv
6x8_083,-12.0,85.0,6463.958490693491,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_083,data/New_Data/csv_6x8_Case3/force_disp_Test_083.csv
6x8_084,77.0,-48.0,8906.27660502941,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_084,data/New_Data/csv_6x8_Case3/force_disp_Test_084.csv
6x8_085,45.0,75.0,8900.982015934325,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_085,data/New_Data/csv_6x8_Case3/force_disp_Test_085.csv
6x8_086,-41.0,-54.0,9852.83434575456,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_086,data/New_Data/csv_6x8_Case3/force_disp_Test_086.csv
6x8_087,-38.0,89.0,8149.316952421689,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_087,data/New_Data/csv_6x8_Case3/force_disp_Test_087.csv
6x8_088,23.0,33.0,7564.757786761533,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_088,data/New_Data/csv_6x8_Case3/force_disp_Test_088.csv
6x8_089,18.0,-35.0,7100.982621180198,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_089,data/New_Data/csv_6x8_Case3/force_disp_Test_089.csv
6x8_090,-65.0,24.0,7982.342931067636,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_090,data/New_Data/csv_6x8_Case3/force_disp_Test_090.csv
6x8_091,11.0,36.0,6627.652973903583,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_091,data/New_Data/csv_6x8_Case3/force_disp_Test_091.csv
6x8_092,-38.0,-40.0,9785.012728640324,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_092,data/New_Data/csv_6x8_Case3/force_disp_Test_092.csv
6x8_093,-70.0,-78.0,5159.2463290288115,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_093,data/New_Data/csv_6x8_Case3/force_disp_Test_093.csv
6x8_094,73.0,-55.0,8508.131886261093,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_094,data/New_Data/csv_6x8_Case3/force_disp_Test_094.csv
6x8_095,68.0,-30.0,8333.378532982306,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_095,data/New_Data/csv_6x8_Case3/force_disp_Test_095.csv
6x8_096,84.0,-52.0,8166.172607527085,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_096,data/New_Data/csv_6x8_Case3/force_disp_Test_096.csv
6x8_097,-46.0,-23.0,7992.970352737475,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_097,data/New_Data/csv_6x8_Case3/force_disp_Test_097.csv
6x8_098,-1.0,36.0,6410.375303854675,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_098,data/New_Data/csv_6x8_Case3/force_disp_Test_098.csv
6x8_099,90.0,40.0,8274.295847250927,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_099,data/New_Data/csv_6x8_Case3/force_disp_Test_099.csv
6x8_100,69.0,62.0,7118.9463313999,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_100,data/New_Data/csv_6x8_Case3/force_disp_Test_100.csv
6x8_101,48.0,15.0,7432.226229484006,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_101,data/New_Data/csv_6x8_Case3/force_disp_Test_101.csv
6x8_102,76.0,-24.0,7564.618010245786,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_102,data/New_Data/csv_6x8_Case3/force_disp_Test_102.csv
6x8_103,66.0,14.0,7184.262851352114,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_103,data/New_Data/csv_6x8_Case3/force_disp_Test_103.csv
6x8_104,83.0,3.0,6092.318340201479,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_104,data/New_Data/csv_6x8_Case3/force_disp_Test_104.csv
6x8_105,89.0,-77.0,3805.380473736686,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_105,data/New_Data/csv_6x8_Case3/force_disp_Test_105.csv
6x8_106,-12.0,43.0,7094.357934988239,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_106,data/New_Data/csv_6x8_Case3/force_disp_Test_106.csv
6x8_107,69.0,8.0,6730.974926442521,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_107,data/New_Data/csv_6x8_Case3/force_disp_Test_107.csv
6x8_108,46.0,-72.0,9122.564574484604,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_108,data/New_Data/csv_6x8_Case3/force_disp_Test_108.csv
6x8_109,-69.0,17.0,7271.130594758279,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_109,data/New_Data/csv_6x8_Case3/force_disp_Test_109.csv
6x8_110,-51.0,1.0,6995.620333105884,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_110,data/New_Data/csv_6x8_Case3/force_disp_Test_110.csv
6x8_111,7.0,87.0,6249.152885527738,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_111,data/New_Data/csv_6x8_Case3/force_disp_Test_111.csv
6x8_112,21.0,-8.0,5371.162629558365,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_112,data/New_Data/csv_6x8_Case3/force_disp_Test_112.csv
6x8_113,35.0,-2.0,6318.030640230154,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_113,data/New_Data/csv_6x8_Case3/force_disp_Test_113.csv
6x8_114,-35.0,-78.0,8222.349213646074,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_114,data/New_Data/csv_6x8_Case3/force_disp_Test_114.csv
6x8_115,22.0,74.0,7445.467270484865,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_115,data/New_Data/csv_6x8_Case3/force_disp_Test_115.csv
6x8_116,12.0,-85.0,6465.063323678779,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_116,data/New_Data/csv_6x8_Case3/force_disp_Test_116.csv
6x8_117,-87.0,33.0,7847.524023385839,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_117,data/New_Data/csv_6x8_Case3/force_disp_Test_117.csv
6x8_118,54.0,-88.0,7423.67117461338,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_118,data/New_Data/csv_6x8_Case3/force_disp_Test_118.csv
6x8_119,31.0,-10.0,6210.350260559193,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_119,data/New_Data/csv_6x8_Case3/force_disp_Test_119.csv
6x8_120,-58.0,-26.0,8283.694255242888,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_120,data/New_Data/csv_6x8_Case3/force_disp_Test_120.csv
6x8_121,-50.0,14.0,7345.364184301592,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_121,data/New_Data/csv_6x8_Case3/force_disp_Test_121.csv
6x8_122,20.0,-73.0,7393.279409982616,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_122,data/New_Data/csv_6x8_Case3/force_disp_Test_122.csv
6x8_123,76.0,4.0,6354.458186437243,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_123,data/New_Data/csv_6x8_Case3/force_disp_Test_123.csv
6x8_124,42.0,-66.0,9281.094673504855,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_124,data/New_Data/csv_6x8_Case3/force_disp_Test_124.csv
6x8_125,-3.0,72.0,6524.992565918011,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_125,data/New_Data/csv_6x8_Case3/force_disp_Test_125.csv
6x8_126,-8.0,18.0,5232.978617811867,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_126,data/New_Data/csv_6x8_Case3/force_disp_Test_126.csv
6x8_127,-66.0,77.0,5823.02316160585,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_127,data/New_Data/csv_6x8_Case3/force_disp_Test_127.csv
6x8_128,59.0,-70.0,7556.256506674854,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_128,data/New_Data/csv_6x8_Case3/force_disp_Test_128.csv
6x8_129,24.0,11.0,5787.35396635674,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_129,data/New_Data/csv_6x8_Case3/force_disp_Test_129.csv
6x8_130,-59.0,12.0,7265.771721117012,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_130,data/New_Data/csv_6x8_Case3/force_disp_Test_130.csv
6x8_131,41.0,53.0,9893.351128859907,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_131,data/New_Data/csv_6x8_Case3/force_disp_Test_131.csv
6x8_132,38.0,35.0,9260.239153875234,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_132,data/New_Data/csv_6x8_Case3/force_disp_Test_132.csv
6x8_133,-21.0,37.0,7573.1538247700055,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_133,data/New_Data/csv_6x8_Case3/force_disp_Test_133.csv
6x8_134,-56.0,37.0,9358.531050478816,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_134,data/New_Data/csv_6x8_Case3/force_disp_Test_134.csv
6x8_135,39.0,-76.0,8590.93301384347,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_135,data/New_Data/csv_6x8_Case3/force_disp_Test_135.csv
6x8_136,8.0,-68.0,6874.274104496997,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_136,data/New_Data/csv_6x8_Case3/force_disp_Test_136.csv
6x8_137,68.0,53.0,9757.606540082235,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_137,data/New_Data/csv_6x8_Case3/force_disp_Test_137.csv
6x8_138,-28.0,-75.0,7885.83162693426,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_138,data/New_Data/csv_6x8_Case3/force_disp_Test_138.csv
6x8_139,-52.0,-36.0,9395.251857996369,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_139,data/New_Data/csv_6x8_Case3/force_disp_Test_139.csv
6x8_140,1.0,-3.0,11666.361419880124,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_140,data/New_Data/csv_6x8_Case3/force_disp_Test_140.csv
6x8_141,79.0,49.0,8807.6106030903,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_141,data/New_Data/csv_6x8_Case3/force_disp_Test_141.csv
6x8_142,56.0,10.0,7242.904118561144,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_142,data/New_Data/csv_6x8_Case3/force_disp_Test_142.csv
6x8_143,39.0,-35.0,9348.97346229211,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_143,data/New_Data/csv_6x8_Case3/force_disp_Test_143.csv
6x8_144,-86.0,-39.0,8245.2091005155,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_144,data/New_Data/csv_6x8_Case3/force_disp_Test_144.csv
6x8_145,29.0,32.0,8213.725370626771,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_145,data/New_Data/csv_6x8_Case3/force_disp_Test_145.csv
6x8_146,-41.0,-28.0,8429.968634122459,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_146,data/New_Data/csv_6x8_Case3/force_disp_Test_146.csv
6x8_147,47.0,23.0,7997.955129695263,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_147,data/New_Data/csv_6x8_Case3/force_disp_Test_147.csv
6x8_148,46.0,-62.0,9783.137497338115,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_148,data/New_Data/csv_6x8_Case3/force_disp_Test_148.csv
6x8_149,24.0,-59.0,8155.214235977045,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_149,data/New_Data/csv_6x8_Case3/force_disp_Test_149.csv
6x8_150,15.0,-47.0,7446.097303996584,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_150,data/New_Data/csv_6x8_Case3/force_disp_Test_150.csv
6x8_151,-66.0,-82.0,5373.7745298167065,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_151,data/New_Data/csv_6x8_Case3/force_disp_Test_151.csv
6x8_152,-23.0,-66.0,7800.064742828617,2,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_152,data/New_Data/csv_6x8_Case3/force_disp_Test_152.csv
6x8_153,50.0,-62.0,10092.907418373728,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_153,data/New_Data/csv_6x8_Case3/force_disp_Test_153.csv
6x8_154,-65.0,-65.0,7118.58233050215,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_154,data/New_Data/csv_6x8_Case3/force_disp_Test_154.csv
6x8_155,11.0,-32.0,6456.77124940812,3,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_155,data/New_Data/csv_6x8_Case3/force_disp_Test_155.csv
6x8_156,70.0,-86.0,4628.682805172048,1,6.0,8.0,6x8_new_data_curve_classifier_v1,Test_156,data/New_Data/csv_6x8_Case3/force_disp_Test_156.csv
