case,test_id,label,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case4,Test_104,2,-31.0,10.0,8923.71335701,1001,63,0.063,0.2254489575982849,918,0.9170829170829171,1019415.6556725646,204840.55219468256,328105.21212545066,136268.0873436463,0.41531826471425987,0.5846817352857402,0.9800337436967831,0.03961956452460193,0.9995046537768139,-0.5214888014510227,0.5214888014510227,0.9012263731268066,1.3344387230332793,9.247168014452996,0
Case4,Test_105,1,-65.0,-72.0,9221.09247104,1001,608,0.608,0.7965592507370328,373,0.3726273726273726,103252.71060573115,39359.59604511601,42057.16669562283,37935.04827204101,0.9019877289068349,0.09801227109316515,0.9997786905882589,0.004282908801767616,0.999996541766279,-0.055963119448656964,0.055963119448656964,0.10412203215919702,0.19132766596076808,1.6185435774539485,0
Case4,Test_106,2,-10.0,-49.0,10836.6945277,1001,94,0.094,0.2716265282527458,887,0.8861138861138861,826570.812519333,202692.35027069002,296441.9121995732,150705.73297266438,0.5083820025800028,0.4916179974199972,0.9885285847124783,0.03012463421567164,0.9997681368535714,-0.3966025288908229,0.3966025288908229,0.6975395751863059,1.1325723018651208,9.405045636511545,0
Case4,Test_107,2,-53.0,-14.0,11257.3140444,1001,111,0.111,0.2918241842271714,870,0.8691308691308691,734791.522021932,194818.11761295376,276426.45820403757,148787.23020459688,0.5382524928014422,0.46174750719855784,0.990489868261357,0.027489127797754604,0.9998069319005438,-0.3622536372569033,0.3622536372569033,0.638093237702734,1.0523255028562062,8.390282044070887,0
Case4,Test_108,2,-12.0,31.0,9312.22679377,1001,67,0.067,0.2383984151898651,914,0.913086913086913,984124.4576687803,200311.5424742229,315776.9848020795,134932.85402339755,0.4273042701575285,0.5726957298424715,0.9812062929856101,0.03853023628222235,0.9995475943125773,-0.5077125968331181,0.5077125968331181,0.8708302806831622,1.2452841436413804,6.923267949507931,0
Case4,Test_109,1,44.0,-41.0,15345.4017313,1001,550,0.55,0.7492068183218737,431,0.4305694305694306,193983.2019375575,73484.40457440597,89025.76465340183,66544.40617014735,0.747473570479516,0.252526429520484,0.9980113248870813,0.012688880724676109,0.9999848731607599,-0.16406888489960134,0.16406888489960134,0.30060970721561153,0.45857758531136034,1.9700166954978044,0
Case4,Test_110,2,-74.0,-31.0,12920.1977323,1001,212,0.212,0.4228823447414875,769,0.7682317682317682,431316.8213026583,143645.33823873667,186242.5478683673,119778.3859261015,0.6431311603982061,0.356868839601794,0.9953996093001277,0.019234254544342452,0.9999142326840497,-0.25324933030634966,0.25324933030634966,0.45364839749525293,0.754466556486817,5.044625822149214,0
Case4,Test_111,2,31.0,-77.0,13134.5046744,1001,209,0.209,0.4236434488903894,772,0.7712287712287712,445372.67129728466,145283.12330902723,186807.1861772396,121500.80197084794,0.6504075376177979,0.34959246238220215,0.9956230843508374,0.018780000030507463,0.9999146590276852,-0.24757734367142317,0.24757734367142317,0.4412479028741769,0.7399624809356543,5.227452590563644,0
Case4,Test_112,3,25.0,2.0,7653.03885662,1001,43,0.043,0.1867363760603086,938,0.9370629370629371,1272964.7892339167,215228.86820682735,374432.5822229864,128189.52775542004,0.3423567655206863,0.6576432344793137,0.9713966847085743,0.04718665005762556,0.9989213030821987,-0.6199410839082605,0.6199410839082605,1.090742679258225,1.5884609953740916,8.932518467908267,0
Case4,Test_113,2,57.0,13.0,11296.7231194,1001,109,0.109,0.2863599163721287,872,0.8711288711288712,751835.5585233804,200598.84488448765,282744.7364474314,153494.7206062627,0.5428738392617287,0.4571261607382713,0.9907309096498753,0.027167934078049478,0.9998102739987779,-0.35839528071564564,0.35839528071564564,0.6278022658383993,1.035377833670733,8.441660829068269,0
Case4,Test_114,2,42.0,-63.0,14715.7225365,1001,488,0.488,0.6833518223384164,493,0.4925074925074925,210215.2858817672,86144.40410460279,105350.88541649983,76271.23919878963,0.7239734046586778,0.27602659534132223,0.9974441517110848,0.01440672935635947,0.9999736918623374,-0.18845501896231595,0.18845501896231595,0.33210348775258863,0.4754886681493111,1.6405290435593542,0
Case4,Test_115,2,60.0,35.0,13744.0186395,1001,319,0.319,0.539649631904848,662,0.6613386613386614,301640.2224987528,110873.75033539228,140353.9307512684,96027.13331541466,0.6841784394737861,0.3158215605262139,0.9966430585803596,0.016434321877879854,0.9999534216245244,-0.21472604982184948,0.21472604982184948,0.39196138026811916,0.6254484569986617,3.2135584441647893,0
Case4,Test_116,2,29.0,-81.0,12818.3842967,1001,185,0.185,0.39424260497504765,796,0.7952047952047953,492763.38100131735,155454.60445936033,200935.0027978235,128264.28577335252,0.6383371935571092,0.3616628064428909,0.9951658598036065,0.01974967720996007,0.9998983890400931,-0.2610234641138581,0.2610234641138581,0.4591743942957956,0.7703241134768568,5.824740240739857,0
Case4,Test_117,1,54.0,80.0,10323.1180214,1001,472,0.472,0.706585792665744,509,0.5084915084915085,152084.53050193706,52986.45566298017,58988.76716937801,49931.72098484663,0.8464615109089272,0.15353848909107276,0.9994283103738542,0.006850812010766681,0.9999909272301469,-0.08936661675976848,0.08936661675976848,0.1693821055621909,0.3319082950496024,3.0417439059674507,0
Case4,Test_118,2,83.0,16.0,11132.0214102,1001,111,0.111,0.2861564176561189,870,0.8691308691308691,727024.381531387,199860.3482151328,273722.9926152737,152548.77245214602,0.5573107724514693,0.44268922754853063,0.9912729619627918,0.02652180472937193,0.9998025319704235,-0.3518652337760835,0.3518652337760835,0.5947030706379597,0.9576967100744722,8.409680494652775,0
Case4,Test_119,3,3.0,27.0,8230.00436492,1001,47,0.047,0.20068890031809813,934,0.9330669330669331,1217565.9825393774,213949.9019137104,364865.62759413087,131243.398686998,0.3597033777952647,0.6402966222047354,0.973510571723185,0.045498612338819876,0.999128635987519,-0.5979543281733725,0.5979543281733725,1.0434150838055296,1.4614764432564586,5.649447530414363,0
Case4,Test_120,2,10.0,76.0,11094.5537939,1001,98,0.098,0.2718003998935521,883,0.8821178821178821,817309.7315506297,210557.80264807327,295499.4017677308,157352.32387778338,0.5324962518924687,0.4675037481075313,0.9897283253171345,0.02873077973396536,0.999777082865934,-0.3807850960568851,0.3807850960568851,0.6415500150260846,1.0069166686006936,8.751434024390846,0
Case4,Test_121,3,-6.0,-20.0,7286.98419499,1001,37,0.037,0.18112980244474997,944,0.9430569430569431,1385364.1637413516,211841.95002125853,374313.3334946473,118499.09402031124,0.31657727207840913,0.6834227279215909,0.968605270103482,0.04957137078829722,0.998244485500255,-0.6530058973804441,0.6530058973804441,1.1523858813417325,1.6543563827247263,6.33028873600847,0
Case4,Test_122,2,-76.0,-7.0,10747.2775566,1001,95,0.095,0.26085988481055805,886,0.8851148851148851,828080.010725223,214356.51507076062,304312.29496050015,158560.9381166151,0.5210467691987154,0.47895323080128466,0.9889390480155389,0.029789540689856883,0.999762029170673,-0.394621144868327,0.394621144868327,0.664094440915159,1.0315566094450963,8.405285818197058,0
Case4,Test_123,3,-24.0,0.0,7450.23480464,1001,41,0.041,0.18149432517243574,940,0.939060939060939,1305384.7196346994,215735.63622194857,379648.70664814103,126350.16336543103,0.332808096413542,0.6671919035864581,0.9700480189017975,0.048245077852672104,0.9987888344608012,-0.6336372883519712,0.6336372883519712,1.118755434054418,1.6301947075982766,8.922031778048677,0
Case4,Test_124,1,86.0,43.0,12643.7726822,1001,347,0.347,0.6107040796603906,634,0.6333666333666333,256389.48789829257,81483.78612415155,90298.91609279098,74183.02599214074,0.8215273139703074,0.1784726860296926,0.9989692120719113,0.009261422268367897,0.9999733854902544,-0.12363877047885698,0.12363877047885698,0.19708907990209903,0.2654528889569519,2.102035017231856,0
Case4,Test_125,2,15.0,-39.0,10459.2392057,1001,95,0.095,0.28115310578542574,886,0.8851148851148851,784925.7293900094,186676.71777269145,275823.38379029644,136714.50935449995,0.49565960462018527,0.5043403953798147,0.9874393292830316,0.031541198802907844,0.9997451609520615,-0.4154927720959365,0.4154927720959365,0.7227024538809053,1.130059663373083,9.022105401709723,0
Case4,Test_126,1,-78.0,64.0,8471.29892218,1001,539,0.539,0.7421251758560998,442,0.44155844155844154,108532.64606591976,41575.62693013954,46744.19375920821,39306.35556633946,0.8408820947649019,0.15911790523509803,0.999376072403647,0.007147809043247406,0.9999938405553541,-0.0921282640405357,0.0921282640405357,0.17694688267875777,0.3181403512605876,2.250284959658245,0
Case4,Test_127,2,-22.0,-34.0,10831.4795245,1001,118,0.118,0.32608640673437056,863,0.8621378621378621,646857.8670246977,161575.79010006797,230600.2445517191,120796.35889517592,0.5238344787101198,0.4761655212898802,0.9893650070713932,0.02915368566005817,0.9997747512628604,-0.3851934942591262,0.3851934942591262,0.6623085629633589,1.0154058587270491,7.6659519796293125,0
Case4,Test_128,1,67.0,-77.0,8128.15652106,1001,535,0.535,0.7454023516165583,446,0.44555444555444557,103706.35720737303,39104.901029016735,42061.86183658709,37487.34275416043,0.8912430671709458,0.1087569328290542,0.9997214811520765,0.004800263611539816,0.9999951194225284,-0.06290820180524165,0.06290820180524165,0.11628145881480743,0.22072120340473997,2.0781480313832503,0
Case4,Test_129,2,53.0,17.0,11547.1709873,1001,123,0.123,0.3112064738232119,858,0.8571428571428571,674471.4559667589,185403.49063374716,258594.01906893114,144265.29648688508,0.5578833455093544,0.44211665449064563,0.9916860975514464,0.025722786113842034,0.9998333864154911,-0.3388958851058326,0.3388958851058326,0.6009646816891332,1.007145459782502,8.105339993649864,0
Case4,Test_130,2,5.0,84.0,10574.4405663,1001,89,0.089,0.25728884586784684,892,0.8911088911088911,860352.8494057874,214160.44313174402,304172.35861274623,155200.23746979964,0.5102378078587712,0.48976219214122885,0.9878667279282684,0.0312977768878007,0.9997353465063624,-0.4155480829573031,0.4155480829573031,0.6808109547050667,1.0180200746064068,9.220056143140482,0
Case4,Test_131,1,-89.0,71.0,6366.62043489,1001,429,0.429,0.6544638953483631,552,0.5514485514485514,102303.68149897885,38459.79570435222,42451.94052109785,36456.97854282481,0.8587823806241871,0.1412176193758129,0.999522478200964,0.006264268355335602,0.999992659451915,-0.08163881711193999,0.08163881711193999,0.1545725943308208,0.30535410202715435,3.034100491309232,0
Case4,Test_132,1,51.0,58.0,13543.787667,1001,721,0.721,0.8655736604088207,260,0.2597402597402597,126943.60617920401,49605.666320181896,48879.82764063868,48632.65954971196,0.9949433518312732,0.005056648168726778,0.9999804585418813,0.001287071429986091,0.9999967193313624,-0.011424718837409814,0.011424718837409814,0.029695085218318477,0.09992568631624764,1.1921275802148443,0
Case4,Test_133,1,-72.0,-54.0,11394.9149,1001,581,0.581,0.7798001174817155,400,0.3996003996003996,136108.15337173291,50044.67770731843,55574.64400971506,47486.36942320804,0.8544610634826,0.1455389365174,0.9994945570721294,0.006443484651102109,0.9999937862188254,-0.08332273193014308,0.08332273193014308,0.16020658739653185,0.2983907560237905,2.2426231555998015,0
Case4,Test_134,2,-18.0,71.0,11921.4773028,1001,123,0.123,0.3111495065690758,858,0.8571428571428571,694848.038037235,192489.5417688722,262184.863217801,150098.6269072974,0.5724915811886828,0.4275084188113172,0.9922452954685897,0.024950136847809678,0.9998356730036008,-0.330200989100914,0.330200989100914,0.5700021540010364,0.9499698606600799,8.44510039991087,0
Case4,Test_135,2,75.0,-31.0,12937.5190947,1001,210,0.21,0.42113754102988443,771,0.7702297702297702,434766.25029288087,144692.01468867747,187624.94545988314,120676.54525743854,0.6431796420334784,0.3568203579665216,0.9953977309127376,0.019234172310530054,0.9999135393620824,-0.2531993124698245,0.2531993124698245,0.45364591001372817,0.7607774648605546,5.201112252304824,0
Case4,Test_136,2,-50.0,-9.0,10692.5209167,1001,94,0.094,0.26616049737988234,887,0.8861138861138861,823718.122301873,205677.82658596238,300825.1600569221,152840.7445914587,0.5080716804489963,0.4919283195510037,0.9884992635849874,0.030164512544532812,0.999766978891652,-0.39716098135887407,0.39716098135887407,0.698051671274719,1.1323171943099124,9.174103988794627,0
Case4,Test_137,2,-19.0,70.0,12129.5267785,1001,130,0.13,0.3207764293887188,851,0.8501498501498501,672242.8648294384,188795.7069801501,255389.59798295723,148284.42419796088,0.5806204534918303,0.4193795465081696,0.9926516503956965,0.024298110496171033,0.9998434948652722,-0.32155053303252207,0.32155053303252207,0.5556358889147095,0.9208053008994995,7.7492742235056085,0
Case4,Test_138,2,37.0,34.0,13216.0731954,1001,285,0.285,0.5318262546237759,696,0.6953046953046953,322386.1931180359,104361.64697425684,134567.33814893052,89164.90067018977,0.6626043280391544,0.3373956719608456,0.9960414460207178,0.017812265216305818,0.9999405997975159,-0.23267347506140346,0.23267347506140346,0.4258203943032029,0.7040096298892492,4.674795780206523,0
Case4,Test_139,1,48.0,-47.0,14922.4216028,1001,682,0.682,0.8526967352752639,299,0.2987012987012987,148646.69174445464,53037.43731260411,56446.4404550654,51267.89600072848,0.9082573779216541,0.09174262207834595,0.9998079449154359,0.003993747003863407,0.9999972465743849,-0.05207133452474446,0.05207133452474446,0.09707271911308936,0.17563273840229385,1.4050970476593818,0
Case4,Test_140,3,-3.0,-6.0,5511.0838039,963,24,0.02494802494802495,0.14479998885754947,920,0.9553478712357217,1668029.0489454393,211181.47774584696,412021.4487086567,93502.75113250074,0.22693661076517693,0.7730633892348231,0.9536825828926264,0.06014382306269149,0.9921494850910001,-0.790026831819269,0.790026831819269,1.4278211309996154,2.2056383762077565,27.241315934532793,1
Case4,Test_141,2,72.0,-18.0,11683.4045351,1001,123,0.123,0.30568232572668347,858,0.8571428571428571,683586.3859589733,193413.43389180567,264091.9629062912,150626.70463860294,0.5703570187482396,0.4296429812517603,0.9921456785061747,0.025103909031986497,0.9998343754014472,-0.33215905079992725,0.33215905079992725,0.5740684897025938,0.9503529718176351,8.050118675961244,0
Case4,Test_142,3,20.0,-1.0,7019.25163093,1001,36,0.036,0.17175634958527214,945,0.9440559440559441,1416689.576006304,215328.89619497597,391637.60408121964,117702.47749908641,0.30053926454589563,0.6994607354541044,0.9656278114866934,0.05164791899411379,0.9981007034446372,-0.6786952012441195,0.6786952012441195,1.2088674131550317,1.765910283951744,8.620233059578595,0
Case4,Test_143,3,8.0,9.0,5994.64317605,976,27,0.027692307692307693,0.15331537463822606,930,0.9528688524590164,1596311.5684467817,213379.9186383727,405465.9155935526,102417.50575963414,0.25259214602467245,0.7474078539753276,0.9582793207617059,0.05702522609728463,0.995750461056258,-0.7490826764294876,0.7490826764294876,1.3467423944223194,2.113915733070745,21.16080962968182,1
Case4,Test_144,2,27.0,-85.0,12537.9637431,1001,166,0.166,0.37062017266597386,815,0.8141858141858141,537502.5766818713,164430.7901138891,213839.57600929285,133860.178104717,0.6259841167048508,0.3740158832951492,0.9946608794746413,0.020767446207360082,0.9998817574740163,-0.2749897035610065,0.2749897035610065,0.4782957925683341,0.797989493480131,6.296745496750191,0
Case4,Test_145,2,-30.0,67.0,13324.0585517,1001,216,0.216,0.4345770594539459,765,0.7642357642357642,435629.58802744106,142009.11551408292,183776.7609237842,118948.79641716175,0.6472461252404602,0.35275387475953973,0.9955568098023256,0.018891768346185587,0.9999173635158131,-0.24845817305500945,0.24845817305500945,0.44778981820781266,0.7630680424957034,5.4198889245221835,0
Case4,Test_146,2,-11.0,38.0,10037.7046515,1001,81,0.081,0.25725364807768675,900,0.8991008991008991,886830.8394763732,198747.56577407086,301532.9600877132,141415.17254093985,0.4689874450202839,0.5310125549797161,0.9852196503616735,0.03417413531046459,0.9996874373717757,-0.4499946767070353,0.4499946767070353,0.7798827522733273,1.1801734919168443,8.481876240207043,0
Case4,Test_147,1,-69.0,-49.0,12964.2852989,1001,552,0.552,0.768369211873698,429,0.42857142857142855,161900.95431432323,56227.380059749376,57966.78483551153,53975.038039961415,0.9311373434480241,0.06886265655197585,0.9998638816842845,0.003361853264855169,0.9999925049312678,-0.04376775214892484,0.04376775214892484,0.07091616696310904,0.4895379964551638,11.24197707221657,0
Case4,Test_148,2,41.0,-14.0,10413.3784557,1001,97,0.097,0.27671558008378927,884,0.8831168831168831,778605.8826639155,190262.82815002164,280115.53886460944,140310.9733695126,0.5009039267804785,0.49909607321952154,0.9879181755730815,0.030921966520058138,0.9997581727298132,-0.4071615036863697,0.4071615036863697,0.7125396024241324,1.1302689726265989,8.934367708455511,0
Case4,Test_149,2,22.0,-68.0,12470.1180562,1001,147,0.147,0.3453154163316846,834,0.8331668331668332,608366.2695905637,177322.86816012912,236851.55646075655,141918.25627925765,0.5991865048299643,0.4008134951700358,0.9936117075111035,0.0226510462366918,0.9998674805243375,-0.2993812517776872,0.2993812517776872,0.5244557873497079,0.8856777508446518,7.339669093584348,0
Case4,Test_150,2,5.0,-35.0,9229.30596651,1001,64,0.064,0.22728792986223123,917,0.916083916083916,1022955.6734003755,209840.6658116314,334118.9528505001,141732.85465827087,0.4241987874351101,0.5758012125648899,0.9809345393368006,0.03870411361372489,0.9995568898599235,-0.5089676025021429,0.5089676025021429,0.8822124945773965,1.2902205838839107,8.083836241877634,0
Case4,Test_151,2,-53.0,6.0,10766.0987218,1001,92,0.092,0.26136456248076584,889,0.8881118881118881,848416.8894299199,212014.31196645225,309608.104867704,157406.63880192203,0.508406066660245,0.491593933339755,0.9885007623035416,0.030177993475612463,0.9997668318487245,-0.39754691017571664,0.39754691017571664,0.6967572767346333,1.125798284328805,9.107309691733576,0
Case4,Test_152,1,-52.0,62.0,13812.48164,1001,769,0.769,0.886043322336073,212,0.21178821178821178,126612.30614716686,51304.606923212144,51803.589110008,50163.54868777315,0.9683411815588275,0.03165881844117251,0.9999638105506192,0.0017481505953448318,0.9999972692937288,-0.022773220679684538,0.022773220679684538,0.033123421667378354,0.0531477780408198,0.14878896724913204,0
Case4,Test_153,1,-82.0,-88.0,5030.14365757,1001,347,0.347,0.5863270649961763,634,0.6333666333666333,98322.3055786929,35873.17361355608,38056.136659201795,34306.25463263337,0.9014644586719571,0.09853554132804289,0.9997539587359533,0.004520802324796187,0.999993146826498,-0.060139828402178803,0.060139828402178803,0.10417626799689687,0.1933751628373865,2.5160769662098232,0
Case4,Test_154,2,24.0,53.0,12557.1419762,1001,172,0.172,0.38529402527847956,809,0.8081918081918081,518857.7889234933,154540.1107529424,207040.10869640758,125999.56834866015,0.6085756481775186,0.3914243518224814,0.9942209570443523,0.021476867516258585,0.9998883919294385,-0.2822283502945935,0.2822283502945935,0.5122924244159532,0.8848770756973525,6.763030396641739,0
Case4,Test_155,2,19.0,48.0,11654.7232054,1001,131,0.131,0.32987940572238544,850,0.8491508491508492,638761.5022363701,172925.72832716833,240860.12277278755,135356.65756367566,0.561972052515155,0.43802794748484497,0.9919296928977708,0.025330448578581553,0.9998393725153181,-0.3333317237332314,0.3333317237332314,0.5947651438782542,0.9983821944714488,7.9985424548027595,0
Case4,Test_156,1,74.0,-74.0,7350.55346826,1001,507,0.507,0.721567831333037,474,0.47352647352647353,98550.36050845133,37777.26073137599,40503.961546492275,36173.27647589836,0.8930799629161469,0.1069200370838531,0.9997253372886904,0.004769821191416894,0.9999946532155335,-0.0628249829860868,0.0628249829860868,0.11402552688398397,0.21342802896067534,2.12146790477982,0
Case4,Test_157,2,-59.0,-37.0,14000.2344445,1001,372,0.372,0.5895076434943748,609,0.6083916083916084,262900.1410294916,100124.23988652832,125641.49075520383,87351.52600220531,0.6952442658643588,0.3047557341356412,0.996887556320665,0.015842825171278534,0.9999612548699155,-0.20691653642226202,0.20691653642226202,0.3751905707880658,0.5772880310474382,2.61114787605851,0
Case4,Test_158,2,76.0,3.0,10607.8953211,1001,91,0.091,0.25509715642801917,890,0.8891108891108891,850851.0888786166,217136.4457643428,310367.684977578,159342.61820165385,0.513399512623762,0.48660048737623796,0.9883615848747869,0.030549636540471884,0.9997496927519203,-0.4046655070415959,0.4046655070415959,0.6794190977025029,1.0503054886962284,8.684593890289989,0
Case4,Test_159,1,-58.0,75.0,10198.5277422,1001,569,0.569,0.7711184142023567,412,0.4115884115884116,123949.72038067918,45673.93355739866,50668.92531981744,43453.808407775214,0.8576027246186673,0.14239727538133273,0.9995219111254184,0.00626559885727297,0.999994730736918,-0.0807659880368067,0.0807659880368067,0.15643405479369993,0.290693092959666,2.197411071675475,0
Case4,Test_160,3,27.0,5.0,7915.50875836,1001,47,0.047,0.1943961152690541,934,0.9330669330669331,1196252.8758968234,213366.90157963074,362363.77917586087,131781.8884140789,0.36367290548132586,0.6363270945186741,0.9741153410042038,0.04494545130939924,0.9991633934259674,-0.5907186431437137,0.5907186431437137,1.0329379626905812,1.5126833219183886,9.550130744225271,0
Case4,Test_161,1,47.0,-42.0,15470.7981034,1001,611,0.611,0.784294523478647,370,0.3696303696303696,176312.5387024588,70723.55165759231,84327.69360710336,64087.29300885643,0.7599791986183058,0.24002080138169427,0.9981659179323192,0.01222620012422906,0.9999849357951066,-0.159125746909543,0.159125746909543,0.28218495786714537,0.4052748907982639,1.4086364155695321,0
Case4,Test_162,2,-4.0,55.0,10936.6866621,1001,90,0.09,0.2619318669314102,891,0.8901098901098901,873684.7755825475,214440.86997026674,311916.8293366258,159267.84775458765,0.510609985659681,0.4893900143403191,0.9885901962618933,0.030081364623969504,0.9997649542834937,-0.3965285434563442,0.3965285434563442,0.6914947407860687,1.116727471864899,9.315783313234533,0
Case4,Test_163,1,-78.0,84.0,5655.05581872,1001,387,0.387,0.6240797743878437,594,0.5934065934065934,98673.84335675382,36716.48404776266,38836.21000293367,35101.94107108952,0.9038456911330413,0.0961543088669587,0.9997577165838719,0.004490002907825612,0.9999930492363184,-0.05983272654691037,0.05983272654691037,0.10140522355345741,0.1700719085379783,1.7848021348813177,0
Case4,Test_164,2,-8.0,62.0,11269.0898655,1001,98,0.098,0.2721453365071918,883,0.8821178821178821,833293.316597397,212153.76665287153,301941.4984652973,159621.06501512797,0.5286489794428623,0.47135102055713773,0.989721128540715,0.028627789176388706,0.9997872552387417,-0.3781090086932396,0.3781090086932396,0.6536163450763708,1.053942133542002,8.808723387613782,0
Case4,Test_165,2,6.0,-37.0,9598.69325311,1001,70,0.07,0.2374521111850279,911,0.9100899100899101,979978.2930286027,208090.3227516171,325635.4698006053,143532.0195546901,0.4407751392763765,0.5592248607236235,0.9826282099538455,0.036973652654947946,0.9996146057209525,-0.48632485601528197,0.48632485601528197,0.8436174835560121,1.2489545120546994,8.126193188203843,0
Case4,Test_166,2,-22.0,23.0,9513.83731165,1001,72,0.072,0.2573371824131854,909,0.9080919080919081,905681.3844786617,187380.0962338643,288265.0926613476,126916.60218712261,0.4402773884808301,0.5597226115191699,0.9825598882718899,0.037279497641914044,0.9995441828723187,-0.49282066370905475,0.49282066370905475,0.83450639542725,1.1683213850508525,5.5425119765967565,0
Case4,Test_167,1,-71.0,-50.0,12440.6491104,1001,540,0.54,0.7581356395946555,441,0.4405594405594406,159544.23729674725,56174.97300295254,60368.56828113432,53448.09500377506,0.8853629715859608,0.11463702841403922,0.9996849061627575,0.005105263741256704,0.9999919431195442,-0.06743560480315149,0.06743560480315149,0.12255098891605205,0.30788746950203305,4.507662778253234,0
Case4,Test_168,2,-16.0,-87.0,11326.5790758,1001,110,0.11,0.29091418945811326,871,0.8701298701298701,741984.2020847845,199038.0011958178,271882.6223325331,151153.03638963244,0.5559496046229861,0.4440503953770139,0.9911155198126542,0.026800366435468466,0.9997952994941204,-0.3559507998521569,0.3559507998521569,0.5952218795330617,0.9331278556074449,7.935868160726045,0
Case4,Test_169,1,-46.0,-76.0,12994.3439677,1001,439,0.439,0.6901350302513506,542,0.5414585414585414,208187.24431819076,69151.27034372995,73346.57620938502,64707.59348450176,0.8822169599270557,0.1177830400729443,0.9995405983720947,0.006205396180254286,0.99998473469515,-0.0828937694742621,0.0828937694742621,0.1248593776052054,0.15084474391624905,0.2925213177709338,0
Case4,Test_170,3,1.0,-16.0,6386.51713251,1001,29,0.029,0.16004578448637094,952,0.951048951048951,1519117.4069511623,211911.27421179434,392141.51802911505,107379.82244929492,0.27382926191794454,0.7261707380820555,0.9621888708253017,0.05431016227802647,0.9969265364927042,-0.7154166349362259,0.7154166349362259,1.276875103540977,1.8778156734166342,8.336012023157991,0
Case4,Test_171,1,80.0,66.0,7777.08112666,1001,506,0.506,0.717044411427282,475,0.4745254745254745,106153.13010774246,40418.172053614304,45224.237345497604,38229.16441235334,0.8453246899510032,0.15467531004899684,0.9994138558957122,0.006930682638106574,0.9999933405055397,-0.0896044213833991,0.0896044213833991,0.17142463872554975,0.31720764081958197,2.4725452606652425,0
Case4,Test_172,2,7.0,42.0,10045.5654489,1001,79,0.079,0.24936146140882007,902,0.9010989010989011,909950.0096541828,206563.71174236332,313207.42852112,148038.5474579942,0.47265337274084407,0.5273466272591559,0.9856586341552658,0.03362522198238032,0.9997017461276999,-0.4423481539945925,0.4423481539945925,0.7729760426291786,1.1974380194110177,9.219737762434534,0
Case4,Test_173,1,68.0,90.0,6932.80719457,1001,444,0.444,0.6738097720515496,537,0.5364635364635365,106824.45231942767,39533.164063715696,42910.250840968605,37644.430744137026,0.8772829337132648,0.1227170662867352,0.9996404567425919,0.005447498351980912,0.9999931007823264,-0.07152870809031188,0.07152870809031188,0.13234587795898056,0.2662876364036155,3.0088067828173166,0
Case4,Test_174,2,-69.0,28.0,12880.5091841,1001,192,0.192,0.3995540942875869,789,0.7882117882117882,476369.5766641956,153658.94530081484,200685.90415056408,127019.23972921936,0.6329255672781259,0.3670744327218741,0.9950409600755201,0.019961740456428047,0.9999046700651093,-0.26302641472390426,0.26302641472390426,0.46987612916896904,0.7894850216667151,5.6156092415089915,0
Case4,Test_175,2,66.0,18.0,11723.8417724,1001,125,0.125,0.3091187944220469,856,0.8551448551448552,674257.0944576729,191086.6054584475,261444.79288004973,149571.3122914993,0.5720952046657217,0.4279047953342782,0.9923013622897201,0.02482292656788843,0.9998399451870122,-0.3279692235885337,0.3279692235885337,0.5723589920652536,0.961002474086582,8.101299578999601,0
Case4,Test_176,2,-56.0,-10.0,11063.3106912,1001,101,0.101,0.2740715237270465,880,0.8791208791208791,797439.6795958786,206485.97873660325,295788.9390768665,155619.7115014006,0.526117413271359,0.473882586728641,0.9896590345014288,0.028664943749308003,0.9997872776743468,-0.3779886999072726,0.3779886999072726,0.6608439484550694,1.076016119600706,8.63991899966743,0
Case4,Test_177,2,65.0,-4.0,10808.6130166,1001,92,0.092,0.2578338577132715,889,0.8881118881118881,849762.453643338,217632.96309719374,312808.0680742082,161969.3780774771,0.5177915616903229,0.48220843830967713,0.9889741409644243,0.029634729254797616,0.999771650883666,-0.3914109225031913,0.3914109225031913,0.6747151743168066,1.0867500706130697,9.3296963752814,0
Case4,Test_178,1,79.0,72.0,6871.07398847,1001,474,0.474,0.6929686856678235,507,0.5064935064935064,99544.10525260675,37842.486282866,41415.39227604536,36000.68543754588,0.8692585886327258,0.13074141136727424,0.9995911003996037,0.005803910962437088,0.9999936109594592,-0.07579126119310921,0.07579126119310921,0.1420071348406895,0.2725255931602009,2.564336050543659,0
Case4,Test_179,2,36.0,-84.0,13329.6451674,1001,258,0.258,0.4769521953106495,723,0.7222777222777222,363720.4794780474,126777.3423050048,161679.45382716175,108188.48588547207,0.6691542018760622,0.33084579812393783,0.996259536188155,0.017347944104549567,0.999936837912984,-0.22759016708441554,0.22759016708441554,0.4138074424854575,0.6818947736214427,3.9964496874392808,0
Case4,Test_180,2,22.0,-27.0,10233.4377325,1001,88,0.088,0.2882276820277011,893,0.8921078921078921,792444.0635339643,176687.54145757123,261644.23479895655,124603.3093583909,0.47623181704781,0.52376818295219,0.9856374823553512,0.033931856600258756,0.9996581574017211,-0.4491157303795519,0.4491157303795519,0.7548666693975109,1.0316133015948292,3.7010594378185715,0
