case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
Case3,Test_201,-73.0,-27.0,7833.200873076521,2,0.7116666666666667,0.13,0.7116666666666667,0.15833333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_201.csv,data/New_Data/6x8_Case3/Original/plot_Test_201_original.png
Case3,Test_202,-24.0,-76.0,7562.042931729598,2,0.745,0.09833333333333333,0.745,0.15666666666666668,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_202.csv,data/New_Data/6x8_Case3/Original/plot_Test_202_original.png
Case3,Test_203,33.0,58.0,8922.736624749012,2,0.6516666666666666,0.225,0.6516666666666666,0.12333333333333334,high,data/New_Data/csv_6x8_Case3/force_disp_Test_203.csv,data/New_Data/6x8_Case3/Original/plot_Test_203_original.png
Case3,Test_206,4.0,90.0,6074.178893100809,2,0.6783333333333333,0.07666666666666666,0.6783333333333333,0.245,high,data/New_Data/csv_6x8_Case3/force_disp_Test_206.csv,data/New_Data/6x8_Case3/Original/plot_Test_206_original.png
Case3,Test_207,19.0,-83.0,6869.886997972456,2,0.76,0.08833333333333333,0.76,0.15166666666666667,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_207.csv,data/New_Data/6x8_Case3/Original/plot_Test_207_original.png
Case3,Test_208,-87.0,47.0,8524.988985182688,2,0.49666666666666665,0.45666666666666667,0.49666666666666665,0.04666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_208.csv,data/New_Data/6x8_Case3/Original/plot_Test_208_original.png
Case3,Test_214,63.0,-14.0,7290.130246442609,2,0.69,0.08166666666666667,0.69,0.22833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_214.csv,data/New_Data/6x8_Case3/Original/plot_Test_214_original.png
Case3,Test_216,-10.0,59.0,7240.702476578327,2,0.775,0.041666666666666664,0.775,0.18333333333333332,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_216.csv,data/New_Data/6x8_Case3/Original/plot_Test_216_original.png
Case3,Test_217,21.0,56.0,7964.986209461052,2,0.74,0.075,0.74,0.185,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_217.csv,data/New_Data/6x8_Case3/Original/plot_Test_217_original.png
Case3,Test_219,-7.0,65.0,6930.127787248348,2,0.7933333333333333,0.035,0.7933333333333333,0.17166666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_219.csv,data/New_Data/6x8_Case3/Original/plot_Test_219_original.png
Case3,Test_222,7.0,-80.0,6389.277002597616,2,0.6616666666666666,0.07333333333333333,0.6616666666666666,0.265,high,data/New_Data/csv_6x8_Case3/force_disp_Test_222.csv,data/New_Data/6x8_Case3/Original/plot_Test_222_original.png
Case3,Test_225,2.0,-73.0,6553.010319310652,2,0.67,0.06666666666666667,0.67,0.2633333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_225.csv,data/New_Data/6x8_Case3/Original/plot_Test_225_original.png
Case3,Test_226,-42.0,80.0,8552.20040250302,2,0.555,0.38,0.555,0.065,high,data/New_Data/csv_6x8_Case3/force_disp_Test_226.csv,data/New_Data/6x8_Case3/Original/plot_Test_226_original.png
Case3,Test_228,60.0,-31.0,8738.366091642509,2,0.685,0.2,0.685,0.115,high,data/New_Data/csv_6x8_Case3/force_disp_Test_228.csv,data/New_Data/6x8_Case3/Original/plot_Test_228_original.png
Case3,Test_229,42.0,86.0,8381.00800029211,2,0.545,0.3883333333333333,0.545,0.06666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_229.csv,data/New_Data/6x8_Case3/Original/plot_Test_229_original.png
Case3,Test_230,-44.0,-30.0,8694.96562573713,2,0.6033333333333334,0.20833333333333334,0.6033333333333334,0.18833333333333332,high,data/New_Data/csv_6x8_Case3/force_disp_Test_230.csv,data/New_Data/6x8_Case3/Original/plot_Test_230_original.png
Case3,Test_231,-69.0,24.0,7857.202257117829,2,0.7666666666666667,0.095,0.7666666666666667,0.13833333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_231.csv,data/New_Data/6x8_Case3/Original/plot_Test_231_original.png
Case3,Test_233,61.0,-20.0,7748.886318284446,2,0.7066666666666667,0.10333333333333333,0.7066666666666667,0.19,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_233.csv,data/New_Data/6x8_Case3/Original/plot_Test_233_original.png
Case3,Test_235,-62.0,7.0,7078.423705696617,2,0.6716666666666666,0.055,0.6716666666666666,0.2733333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_235.csv,data/New_Data/6x8_Case3/Original/plot_Test_235_original.png
Case3,Test_236,16.0,-57.0,7628.289549770601,2,0.7116666666666667,0.06333333333333334,0.7116666666666667,0.225,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_236.csv,data/New_Data/6x8_Case3/Original/plot_Test_236_original.png
Case3,Test_237,-32.0,66.0,8548.647654237193,2,0.73,0.18,0.73,0.09,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_237.csv,data/New_Data/6x8_Case3/Original/plot_Test_237_original.png
Case3,Test_238,64.0,-22.0,7889.215706722138,2,0.7283333333333334,0.105,0.7283333333333334,0.16666666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_238.csv,data/New_Data/6x8_Case3/Original/plot_Test_238_original.png
Case3,Test_240,53.0,26.0,8363.402857447778,2,0.6666666666666666,0.13833333333333334,0.6666666666666666,0.195,high,data/New_Data/csv_6x8_Case3/force_disp_Test_240.csv,data/New_Data/6x8_Case3/Original/plot_Test_240_original.png
Case3,Test_242,-31.0,60.0,8739.001060592402,2,0.7383333333333333,0.16833333333333333,0.7383333333333333,0.09333333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_242.csv,data/New_Data/6x8_Case3/Original/plot_Test_242_original.png
Case3,Test_251,-69.0,0.0,6711.061950537175,2,0.6583333333333333,0.056666666666666664,0.6583333333333333,0.285,high,data/New_Data/csv_6x8_Case3/force_disp_Test_251.csv,data/New_Data/6x8_Case3/Original/plot_Test_251_original.png
Case3,Test_252,-82.0,-45.0,8573.790222531932,2,0.49666666666666665,0.42833333333333334,0.49666666666666665,0.075,high,data/New_Data/csv_6x8_Case3/force_disp_Test_252.csv,data/New_Data/6x8_Case3/Original/plot_Test_252_original.png
Case3,Test_253,56.0,-34.0,9076.25692555082,2,0.58,0.30333333333333334,0.58,0.11666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_253.csv,data/New_Data/6x8_Case3/Original/plot_Test_253_original.png
Case3,Test_254,-75.0,-17.0,6985.666126218877,2,0.6916666666666667,0.08833333333333333,0.6916666666666667,0.22,high,data/New_Data/csv_6x8_Case3/force_disp_Test_254.csv,data/New_Data/6x8_Case3/Original/plot_Test_254_original.png
Case3,Test_255,32.0,-60.0,8800.27444921991,2,0.6766666666666666,0.21166666666666667,0.6766666666666666,0.11166666666666666,high,data/New_Data/csv_6x8_Case3/force_disp_Test_255.csv,data/New_Data/6x8_Case3/Original/plot_Test_255_original.png
Case3,Test_258,54.0,-18.0,7728.867450559708,2,0.6983333333333334,0.085,0.6983333333333334,0.21666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_258.csv,data/New_Data/6x8_Case3/Original/plot_Test_258_original.png
Case3,Test_265,-25.0,-84.0,7364.07269066722,2,0.7433333333333333,0.10833333333333334,0.7433333333333333,0.14833333333333334,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_265.csv,data/New_Data/6x8_Case3/Original/plot_Test_265_original.png
Case3,Test_266,-26.0,-39.0,8088.4267124801745,2,0.5533333333333333,0.11833333333333333,0.5533333333333333,0.3283333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_266.csv,data/New_Data/6x8_Case3/Original/plot_Test_266_original.png
Case3,Test_267,-33.0,-46.0,9075.226822935181,2,0.54,0.2966666666666667,0.54,0.16333333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_267.csv,data/New_Data/6x8_Case3/Original/plot_Test_267_original.png
Case3,Test_268,-59.0,29.0,8601.747044051053,2,0.7433333333333333,0.14333333333333334,0.7433333333333333,0.11333333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_268.csv,data/New_Data/6x8_Case3/Original/plot_Test_268_original.png
Case3,Test_270,10.0,76.0,6608.6895829612595,2,0.8066666666666666,0.051666666666666666,0.8066666666666666,0.14166666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_270.csv,data/New_Data/6x8_Case3/Original/plot_Test_270_original.png
Case3,Test_271,-30.0,50.0,8791.8371612224,2,0.68,0.18833333333333332,0.68,0.13166666666666665,high,data/New_Data/csv_6x8_Case3/force_disp_Test_271.csv,data/New_Data/6x8_Case3/Original/plot_Test_271_original.png
Case3,Test_275,80.0,-20.0,7032.5052651227315,2,0.715,0.11833333333333333,0.715,0.16666666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_275.csv,data/New_Data/6x8_Case3/Original/plot_Test_275_original.png
Case3,Test_278,18.0,78.0,6994.610887125247,2,0.825,0.06,0.825,0.115,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_278.csv,data/New_Data/6x8_Case3/Original/plot_Test_278_original.png
Case3,Test_281,-72.0,-17.0,7202.390950658451,2,0.6916666666666667,0.08666666666666667,0.6916666666666667,0.22166666666666668,high,data/New_Data/csv_6x8_Case3/force_disp_Test_281.csv,data/New_Data/6x8_Case3/Original/plot_Test_281_original.png
Case3,Test_282,25.0,-74.0,7661.928819118145,2,0.77,0.09666666666666666,0.77,0.13333333333333333,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_282.csv,data/New_Data/6x8_Case3/Original/plot_Test_282_original.png
Case3,Test_285,-21.0,55.0,7927.092649356544,2,0.8016666666666666,0.06833333333333333,0.8016666666666666,0.13,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_285.csv,data/New_Data/6x8_Case3/Original/plot_Test_285_original.png
Case3,Test_286,40.0,-87.0,8307.12792888511,2,0.5433333333333333,0.36833333333333335,0.5433333333333333,0.08833333333333333,high,data/New_Data/csv_6x8_Case3/force_disp_Test_286.csv,data/New_Data/6x8_Case3/Original/plot_Test_286_original.png
Case3,Test_287,-77.0,22.0,7289.995661164521,2,0.7666666666666667,0.09666666666666666,0.7666666666666667,0.13666666666666666,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_287.csv,data/New_Data/6x8_Case3/Original/plot_Test_287_original.png
Case3,Test_288,37.0,70.0,8722.215526615664,2,0.6183333333333333,0.2866666666666667,0.6183333333333333,0.095,high,data/New_Data/csv_6x8_Case3/force_disp_Test_288.csv,data/New_Data/6x8_Case3/Original/plot_Test_288_original.png
Case3,Test_289,-9.0,44.0,6906.853491022047,2,0.54,0.05333333333333334,0.54,0.4066666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_289.csv,data/New_Data/6x8_Case3/Original/plot_Test_289_original.png
Case3,Test_290,20.0,-82.0,7056.508461354513,2,0.7633333333333333,0.08666666666666667,0.7633333333333333,0.15,medium,data/New_Data/csv_6x8_Case3/force_disp_Test_290.csv,data/New_Data/6x8_Case3/Original/plot_Test_290_original.png
Case3,Test_295,-84.0,-9.0,6274.695035308122,2,0.64,0.08333333333333333,0.64,0.27666666666666667,high,data/New_Data/csv_6x8_Case3/force_disp_Test_295.csv,data/New_Data/6x8_Case3/Original/plot_Test_295_original.png
