File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 43 : V03FAM_G05_P03 (MPa),
1.72394,57.6986,
1.79758,57.6996,
1.87858,57.6999,
1.96769,57.7,
2.0657,57.7,
2.17352,57.7,
2.29212,57.7,
2.42257,57.7,
2.56608,57.7,
2.72393,57.7,
2.89757,57.7,
3.08857,57.7,
3.29868,57.7,
3.51088,57.7,
3.72521,57.7,
3.94167,57.7,
4.16031,57.7,
4.38113,57.7,
4.60416,57.7,
4.82942,57.7,
5.05693,57.7,
5.28235,57.7,
5.32181,47.7,
5.34277,37.7,
5.36688,28.6109,
5.39461,20.6784,
5.42649,14.0853,
5.46316,8.92066,
5.50532,5.1591,
5.55381,2.65736,
5.60958,1.17547,
5.67092,0.45441,
5.7384,0.14779,
5.81262,0.0380944,
5.89427,0.00699168,
5.98408,0.000712376,
6.08287,8.60415e-06,
6.19154,1e-06,
6.31108,1e-06,
6.54087,1e-06,
6.77295,1e-06,
7.00736,1e-06,
7.24411,1e-06,
7.48323,1e-06,
7.72473,1e-06,
7.96866,1e-06,
8.21502,1e-06,
8.46385,1e-06,
8.71516,1e-06,
8.96899,1e-06,
9.22535,1e-06,
9.48428,1e-06,
9.7458,1e-06,
10.0099,1e-06,
10.2767,1e-06,
10.5462,1e-06,
10.8183,1e-06,
11.0932,1e-06,
11.3708,1e-06,
11.6511,1e-06,
11.9343,1e-06,
12.2204,1e-06,
12.5092,1e-06,
12.801,1e-06,
13.0957,1e-06,
13.3933,1e-06,
13.6939,1e-06,
13.9975,1e-06,
14.3042,1e-06,
14.6139,1e-06,
14.9267,1e-06,
15.2427,1e-06,
15.5618,1e-06,
15.8841,1e-06,
16.2096,1e-06,
16.5383,1e-06,
16.8704,1e-06,
17.2058,1e-06,
17.5445,1e-06,
17.8866,1e-06,
18.2322,1e-06,
18.5812,1e-06,
18.9337,1e-06,
19.2897,1e-06,
19.6493,1e-06,
20.0124,1e-06,
20.3792,1e-06,
20.7497,1e-06,
21.1239,1e-06,
21.5018,1e-06,
21.8835,1e-06,
22.269,1e-06,
22.6583,1e-06,
23.0516,1e-06,
23.4488,1e-06,
23.85,1e-06,
24.2551,1e-06,
24.4823,1e-06,
24.7118,1e-06,
