case,test_id,label,case_id,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case4,Test_079,3,1,0.0,1.0,5357.92259939,1003,23,0.022954091816367265,0.14321077745306326,960,0.9571286141575274,1696895.5684251436,200407.28833091827,408614.38372875244,63743.10005472231,0.15599817968482588,0.844001820315174,0.9438474755266071,0.06706723331448419,0.9435663146833844,-0.8593265655509482,0.8593265655509482,1.6396474900023756,3.764681001711172,234.20267090633524,0
Case4,Test_080,1,1,-42.0,-56.0,14957.0899963,1001,563,0.563,0.7417101556152277,418,0.4175824175824176,185317.27799533063,77107.90855840917,92422.81139634372,68994.8627828744,0.7465133524990765,0.2534866475009235,0.9978989333209994,0.01309443969530823,0.9999780443108155,-0.17151382827177827,0.17151382827177827,0.29951484970292874,0.4208703240714414,1.3308109408289397,0
Case4,Test_081,2,1,-80.0,12.0,10909.0260958,1001,101,0.101,0.27163058262739914,880,0.8791208791208791,781788.3044694096,208040.72272122148,290120.54671239865,156121.88311668963,0.5381276331023044,0.46187236689769556,0.990073335690107,0.02825571342426219,0.9997821897015875,-0.3746602059544024,0.3746602059544024,0.6307364804613188,1.002173444261665,8.83613119761128,0
Case4,Test_082,3,1,23.0,-15.0,8378.18367328,1001,53,0.053,0.21334543122889535,928,0.9270729270729271,1115313.0538783162,203594.9627373249,336136.3989690989,128432.21485495543,0.3820836281011097,0.6179163718988903,0.9764193173894374,0.04305879932822071,0.9992602747488367,-0.5672523791793039,0.5672523791793039,0.9797301760865722,1.4144196209027835,8.12429561625936,0
Case4,Test_083,3,1,9.0,25.0,8284.8669635,1001,48,0.048,0.20522706545390143,933,0.932067932067932,1199155.7149513846,209984.42671699624,355942.8419702853,128730.15266554592,0.3616596191483253,0.6383403808516747,0.9737982589082386,0.045313007755515444,0.9991130469036136,-0.5961072309152665,0.5961072309152665,1.0355246686851838,1.4397251368272959,4.959192229253631,0
Case4,Test_084,2,1,-58.0,-24.0,12444.2836255,1001,169,0.169,0.37356121009259835,812,0.8111888111888111,525590.1290345645,160291.21781293038,214607.48350549125,129979.52429390934,0.605661658068804,0.394338341931196,0.9940209871067253,0.021866250189509294,0.9998827312296218,-0.2878614190882417,0.2878614190882417,0.5161941161166218,0.8764215935484808,6.456241571331134,0
Case4,Test_085,2,1,-27.0,19.0,9415.99099593,1001,76,0.076,0.2557964985982789,905,0.9040959040959041,881462.9030275982,186776.24401049648,286436.9978624757,128058.97313269848,0.44707553175160086,0.5529244682483991,0.9831431292258456,0.03659572986132783,0.9995868344451513,-0.4833591798307605,0.4833591798307605,0.8220017914587969,1.2050832309876136,8.265622731464191,0
Case4,Test_086,2,1,-44.0,-26.0,12108.8656918,1001,190,0.19,0.410358492937163,791,0.7902097902097902,451263.2952825608,136899.64833730718,185829.25529559003,111366.1148734561,0.5992926931570121,0.40070730684298794,0.9937776031118668,0.022249013783508874,0.9998905117592328,-0.2915352093886384,0.2915352093886384,0.5302856805537587,0.8873679284061118,6.119474575018444,0
Case4,Test_087,1,1,87.0,-65.0,7492.79006805,1001,467,0.467,0.6843621866789438,514,0.5134865134865135,111158.82686993796,42208.50271282449,47381.894112698064,39800.69758227262,0.83999802725502,0.16000197274497993,0.9993720183656056,0.007171818607999715,0.9999923332742188,-0.09293938019040782,0.09293938019040782,0.17775799060796058,0.3300597670867126,2.6514812490488,0
Case4,Test_088,2,1,-9.0,-87.0,10758.9887906,1001,94,0.094,0.2652776205600214,887,0.8861138861138861,830256.1241629611,210519.6159266059,295592.38700655993,154098.56458438004,0.5213211549354287,0.47867884506457126,0.9887219175254586,0.03020093129191999,0.9997458118693845,-0.4012091801119409,0.4012091801119409,0.6586206866783328,0.9821723130703588,8.207962538580887,0
Case4,Test_089,2,1,2.0,55.0,10893.2701251,1001,89,0.089,0.25994283487551556,892,0.8911088911088911,882009.9849829176,215492.30568271407,314118.50093851454,159669.87399039927,0.5083109511644238,0.49168904883557624,0.9884319481189946,0.030288439831627777,0.9997607726009194,-0.399259990391676,0.399259990391676,0.6960763376361763,1.118470387990557,9.176846340647785,0
Case4,Test_090,1,1,40.0,61.0,14464.7492882,1001,441,0.441,0.6481753665448601,540,0.5394605394605395,228920.86568854857,90729.8874250962,111727.86404708786,80178.56478813842,0.717623714298763,0.2823762857012369,0.9973502580006094,0.014647448112461664,0.99997089699474,-0.1913054874824554,0.1913054874824554,0.34202548568623997,0.5088150688715968,2.0300319917897127,0
Case4,Test_091,1,1,50.0,-64.0,14101.899112,1001,682,0.682,0.8567524390005655,299,0.2987012987012987,142176.68924348423,46847.10837153942,41409.11076642533,47231.548156455916,1.1406076412235213,-0.14060764122352135,0.9996426511406237,0.005486037711584446,0.9999982388597622,0.05642097160491267,0.05642097160491267,0.13891224588322645,1.099929706098219,19.291938098015578,0
Case4,Test_092,3,1,-7.0,20.0,7426.68999791,1001,38,0.038,0.1844444858692209,943,0.942057942057942,1372929.3293195472,211809.3207330039,371970.4425244669,119604.49947004813,0.3215430200806371,0.6784569799193629,0.9692821059553862,0.049054009397726514,0.9983406873637757,-0.6463089766087662,0.6463089766087662,1.1379728368126345,1.6314766506468183,6.2385950534271615,0
Case4,Test_093,2,1,85.0,-17.0,11263.5123207,1001,114,0.114,0.2923688426574702,867,0.8661338661338661,712191.2326205898,197335.69245471284,269419.3598300344,151005.07998788162,0.5604834043223342,0.4395165956776657,0.9914636785733734,0.026237563615956045,0.9998072323415367,-0.34815656477195406,0.34815656477195406,0.5883648109067197,0.9490724572322059,8.320262735962729,0
Case4,Test_094,2,1,18.0,-59.0,12146.2977638,1001,130,0.13,0.3239955523399814,851,0.8501498501498501,671092.9667712568,185756.36018511446,254561.38009892276,145927.7133234786,0.5732515799009691,0.4267484200990309,0.9924204486088475,0.024610363692954326,0.999844369316205,-0.3247931026056095,0.3247931026056095,0.5713132213145552,0.9628740844154284,7.95648888427354,0
Case4,Test_095,2,1,-26.0,-51.0,12701.4639058,1001,194,0.194,0.41459694641161854,787,0.7862137862137862,463976.2433984815,141975.37801507593,189686.2109856045,116869.71334148657,0.6161212917598736,0.38387870824012643,0.9945478582624935,0.020847925557291546,0.9998995176217678,-0.27328832112445667,0.27328832112445667,0.5007703517021561,0.8621214338540293,6.1820177845412445,0
Case4,Test_096,2,1,-86.0,26.0,12134.8482333,1001,158,0.158,0.3536501617089169,823,0.8221778221778222,548961.5113807977,169105.1944611039,221996.38096590896,136620.0139090035,0.6154155005345949,0.384584499465405,0.9942712225007919,0.02149490602097643,0.9998747347234812,-0.28454898994434946,0.28454898994434946,0.49567549922286364,0.8306539521507911,6.670816048927577,0
Case4,Test_097,1,1,71.0,68.0,8771.27632575,1001,601,0.601,0.789218305235478,380,0.37962037962037964,99791.39800588957,38301.71738555498,41832.73508048578,36654.734869343214,0.8762213323804876,0.12377866761951237,0.9996371386044407,0.005469739854081535,0.9999958814143002,-0.07080453352957383,0.07080453352957383,0.13421380928592466,0.24416345884995955,1.859744092857028,0
Case4,Test_098,3,1,-1.0,-33.0,8954.07697237,1001,59,0.059,0.21858773497786052,922,0.9210789210789211,1084166.9757054334,212409.3632428309,345519.4723213454,139698.6505718938,0.40431484116753075,0.5956851588324692,0.9787815825474115,0.04079241280721906,0.9994646184009264,-0.5362161551989727,0.5362161551989727,0.9303190364204763,1.3330643895372212,7.05274614967891,0
Case4,Test_099,1,1,64.0,-58.0,12184.1206697,1001,766,0.766,0.8886976117117174,215,0.21478521478521478,109028.34183032878,41835.38489775868,47348.80746575792,39598.906814672984,0.8363232134898103,0.16367678651018971,0.9992900612419607,0.007639108783176272,0.9999964038051175,-0.09749157484382474,0.09749157484382474,0.1831652798027147,0.2881675269023312,1.368703230644826,0
Case4,Test_100,2,1,-77.0,-19.0,11632.6761619,1001,125,0.125,0.3080662941622357,856,0.8551448551448552,671364.5330267783,191125.52706801187,259373.66032271468,148795.06433540408,0.5736706809406634,0.4263293190593365,0.9922605803731948,0.024952123456709854,0.9998310021472072,-0.3305360151300246,0.3305360151300246,0.5668745573041516,0.9281717026247518,7.7150506167487265,0
Case4,Test_101,2,1,-37.0,81.0,13438.5367693,1001,276,0.276,0.49570415003363755,705,0.7042957042957043,342400.8764465123,121328.1832947648,154937.21206848053,103859.37570036831,0.6703320287863681,0.32966797121363184,0.9962820571375266,0.017286184863439812,0.9999408665297228,-0.2263654841599385,0.2263654841599385,0.41292042404379636,0.6751974731168617,3.754590644864834,0
Case4,Test_102,2,1,-38.0,46.0,14808.1990773,1001,472,0.472,0.6888988730021708,509,0.5084915084915085,218993.43013623322,81490.47439125634,101201.36216458796,72699.6685712148,0.7183665023498431,0.2816334976501569,0.9974474832811203,0.014337687205917663,0.9999783683330168,-0.1854692504423264,0.1854692504423264,0.342824960937986,0.5281191753092347,2.325827649937935,0
Case4,Test_103,2,1,-40.0,-10.0,9846.8012717,1001,82,0.082,0.2513049276909586,899,0.8981018981018981,871712.099528488,200855.44619540017,305046.492892756,143573.58247255514,0.47066131169398734,0.5293386883060126,0.9854971794896619,0.03381032509829263,0.9996999295178755,-0.4448588132679462,0.4448588132679462,0.7770428443567187,1.212320536059682,9.56206041722669,0
Case4,Test_104,2,1,-31.0,10.0,8923.71335701,1001,63,0.063,0.2254489575982849,918,0.9170829170829171,1019415.6556725646,204840.55219468265,328105.21212545055,136268.0873436463,0.41531826471426,0.58468173528574,0.9800337436967831,0.03961956452460192,0.9995046537768139,-0.5214888014510184,0.5214888014510184,0.9012263731268054,1.3344387230332793,9.247168014452996,0
Case4,Test_105,1,1,-65.0,-72.0,9221.09247104,1001,608,0.608,0.7965592507370328,373,0.3726273726273726,103252.71060573115,39359.59604511601,42057.16669562276,37935.04827204101,0.9019877289068364,0.0980122710931636,0.9997786905882589,0.004282908801767616,0.999996541766279,-0.0559631194486567,0.0559631194486567,0.10412203215919925,0.19132766596076808,1.6185435774539485,0
Case4,Test_106,2,1,-10.0,-49.0,10836.6945277,1001,94,0.094,0.2716265282527458,887,0.8861138861138861,826570.812519333,202692.35027068993,296441.9121995732,150705.7329726643,0.5083820025800025,0.4916179974199975,0.9885285847124783,0.030124634215671648,0.9997681368535714,-0.39660252889082187,0.39660252889082187,0.6975395751863059,1.1325723018651208,9.405045636511545,0
Case4,Test_107,2,1,-53.0,-14.0,11257.3140444,1001,111,0.111,0.2918241842271714,870,0.8691308691308691,734791.5220219321,194818.11761295376,276426.45820403757,148787.23020459703,0.5382524928014427,0.46174750719855734,0.9904898682613569,0.027489127797754604,0.9998069319005438,-0.3622536372569034,0.3622536372569034,0.6380932377027331,1.0523255028562062,8.390282044070887,0
Case4,Test_108,2,1,-12.0,31.0,9312.22679377,1001,67,0.067,0.2383984151898651,914,0.913086913086913,984124.4576687803,200311.5424742229,315776.9848020793,134932.85402339773,0.4273042701575293,0.5726957298424707,0.9812062929856101,0.03853023628222235,0.9995475943125773,-0.5077125968331181,0.5077125968331181,0.8708302806831616,1.2452841436413804,6.923267949507931,0
Case4,Test_109,1,1,44.0,-41.0,15345.4017313,1001,550,0.55,0.7492068183218737,431,0.4305694305694306,193983.20193755752,73484.40457440598,89025.76465340161,66544.40617014754,0.7474735704795199,0.25252642952048004,0.9980113248870813,0.01268888072467611,0.9999848731607599,-0.16406888489960023,0.16406888489960023,0.30060970721560903,0.45857758531136034,1.9700166954978044,0
Case4,Test_110,2,1,-74.0,-31.0,12920.1977323,1001,212,0.212,0.4228823447414875,769,0.7682317682317682,431316.8213026583,143645.33823873673,186242.54786836726,119778.38592610159,0.6431311603982067,0.35686883960179333,0.9953996093001277,0.019234254544342445,0.9999142326840497,-0.25324933030634966,0.25324933030634966,0.45364839749525215,0.754466556486817,5.044625822149214,0
Case4,Test_111,2,1,31.0,-77.0,13134.5046744,1001,209,0.209,0.4236434488903894,772,0.7712287712287712,445372.67129728454,145283.12330902723,186807.18617723955,121500.80197084797,0.6504075376177982,0.34959246238220176,0.9956230843508374,0.018780000030507463,0.9999146590276852,-0.2475773436714195,0.2475773436714195,0.44124790287417587,0.7399624809356543,5.227452590563644,0
Case4,Test_112,3,1,25.0,2.0,7653.03885662,1001,43,0.043,0.1867363760603086,938,0.9370629370629371,1272964.7892339167,215228.86820682738,374432.5822229863,128189.52775542007,0.34235676552068645,0.6576432344793136,0.9713966847085743,0.04718665005762557,0.9989213030821987,-0.6199410839082611,0.6199410839082611,1.0907426792582249,1.5884609953740916,8.932518467908267,0
Case4,Test_113,2,1,57.0,13.0,11296.7231194,1001,109,0.109,0.2863599163721287,872,0.8711288711288712,751835.5585233804,200598.84488448763,282744.7364474314,153494.72060626282,0.5428738392617292,0.4571261607382709,0.9907309096498753,0.027167934078049478,0.9998102739987779,-0.3583952807156457,0.3583952807156457,0.6278022658383992,1.035377833670733,8.441660829068269,0
Case4,Test_114,2,1,42.0,-63.0,14715.7225365,1001,488,0.488,0.6833518223384164,493,0.4925074925074925,210215.28588176722,86144.40410460277,105350.88541649983,76271.23919878961,0.7239734046586777,0.2760265953413224,0.9974441517110848,0.01440672935635947,0.9999736918623374,-0.18845501896231698,0.18845501896231698,0.3321034877525886,0.4754886681493111,1.6405290435593542,0
Case4,Test_115,2,1,60.0,35.0,13744.0186395,1001,319,0.319,0.539649631904848,662,0.6613386613386614,301640.22249875276,110873.75033539228,140353.9307512684,96027.13331541483,0.6841784394737873,0.31582156052621263,0.9966430585803596,0.016434321877879854,0.9999534216245244,-0.2147260498218493,0.2147260498218493,0.39196138026811844,0.6254484569986617,3.2135584441647893,0
Case4,Test_116,2,1,29.0,-81.0,12818.3842967,1001,185,0.185,0.39424260497504765,796,0.7952047952047953,492763.3810013172,155454.60445936024,200935.00279782354,128264.28577335243,0.6383371935571085,0.3616628064428915,0.9951658598036065,0.019749677209960074,0.9998983890400931,-0.2610234641138617,0.2610234641138617,0.45917439429579604,0.7703241134768568,5.824740240739857,0
Case4,Test_117,1,1,54.0,80.0,10323.1180214,1001,472,0.472,0.706585792665744,509,0.5084915084915085,152084.53050193703,52986.455662980145,58988.767169378014,49931.720984846615,0.8464615109089269,0.15353848909107312,0.9994283103738542,0.006850812010766677,0.9999909272301469,-0.08936661675976712,0.08936661675976712,0.16938210556219177,0.3319082950496024,3.0417439059674507,0
Case4,Test_118,2,1,83.0,16.0,11132.0214102,1001,111,0.111,0.2861564176561189,870,0.8691308691308691,727024.3815313871,199860.34821513272,273722.9926152736,152548.7724521461,0.5573107724514699,0.4426892275485301,0.9912729619627918,0.02652180472937193,0.9998025319704235,-0.3518652337760827,0.3518652337760827,0.5947030706379585,0.9576967100744722,8.409680494652775,0
Case4,Test_119,3,1,3.0,27.0,8230.00436492,1001,47,0.047,0.20068890031809813,934,0.9330669330669331,1217565.9825393774,213949.90191371043,364865.62759413087,131243.39868699788,0.35970337779526435,0.6402966222047357,0.973510571723185,0.045498612338819876,0.999128635987519,-0.5979543281733718,0.5979543281733718,1.0434150838055296,1.4614764432564586,5.649447530414363,0
Case4,Test_120,2,1,10.0,76.0,11094.5537939,1001,98,0.098,0.2718003998935521,883,0.8821178821178821,817309.7315506296,210557.80264807324,295499.40176773065,157352.32387778335,0.5324962518924689,0.4675037481075312,0.9897283253171345,0.02873077973396536,0.999777082865934,-0.38078509605688576,0.38078509605688576,0.6415500150260834,1.0069166686006936,8.751434024390846,0
Case4,Test_121,3,1,-6.0,-20.0,7286.98419499,1001,37,0.037,0.18112980244474997,944,0.9430569430569431,1385364.1637413516,211841.95002125853,374313.3334946473,118499.09402031127,0.3165772720784092,0.6834227279215909,0.968605270103482,0.04957137078829722,0.998244485500255,-0.6530058973804448,0.6530058973804448,1.1523858813417338,1.6543563827247263,6.33028873600847,0
Case4,Test_122,2,1,-76.0,-7.0,10747.2775566,1001,95,0.095,0.26085988481055805,886,0.8851148851148851,828080.0107252232,214356.51507076056,304312.29496050015,158560.93811661514,0.5210467691987155,0.47895323080128455,0.9889390480155389,0.029789540689856876,0.999762029170673,-0.3946211448683268,0.3946211448683268,0.6640944409151592,1.0315566094450963,8.405285818197058,0
Case4,Test_123,3,1,-24.0,0.0,7450.23480464,1001,41,0.041,0.18149432517243574,940,0.939060939060939,1305384.7196346999,215735.63622194866,379648.7066481411,126350.16336543093,0.33280809641354164,0.6671919035864584,0.9700480189017975,0.04824507785267211,0.9987888344608012,-0.6336372883519718,0.6336372883519718,1.1187554340544184,1.6301947075982766,8.922031778048677,0
Case4,Test_124,1,1,86.0,43.0,12643.7726822,1001,347,0.347,0.6107040796603906,634,0.6333666333666333,256389.48789829254,81483.78612415165,90298.91609279094,74183.0259921408,0.8215273139703084,0.17847268602969157,0.9989692120719113,0.009261422268367897,0.9999733854902544,-0.12363877047885694,0.12363877047885694,0.19708907990209829,0.2654528889569519,2.102035017231856,0
Case4,Test_125,2,1,15.0,-39.0,10459.2392057,1001,95,0.095,0.28115310578542574,886,0.8851148851148851,784925.7293900095,186676.7177726914,275823.3837902965,136714.50935449998,0.49565960462018527,0.5043403953798147,0.9874393292830316,0.03154119880290785,0.9997451609520615,-0.41549277209593644,0.41549277209593644,0.7227024538809055,1.130059663373083,9.022105401709723,0
Case4,Test_126,1,1,-78.0,64.0,8471.29892218,1001,539,0.539,0.7421251758560998,442,0.44155844155844154,108532.64606591976,41575.626930139515,46744.19375920821,39306.355566339524,0.8408820947649034,0.1591179052350966,0.999376072403647,0.007147809043247409,0.9999938405553541,-0.09212826404053592,0.09212826404053592,0.17694688267875675,0.3181403512605876,2.250284959658245,0
Case4,Test_127,2,1,-22.0,-34.0,10831.4795245,1001,118,0.118,0.32608640673437056,863,0.8621378621378621,646857.867024698,161575.790100068,230600.24455171914,120796.35889517587,0.5238344787101196,0.4761655212898805,0.9893650070713932,0.02915368566005817,0.9997747512628604,-0.3851934942591268,0.3851934942591268,0.662308562963359,1.0154058587270491,7.6659519796293125,0
Case4,Test_128,1,1,67.0,-77.0,8128.15652106,1001,535,0.535,0.7454023516165583,446,0.44555444555444557,103706.35720737303,39104.90102901677,42061.86183658701,37487.34275416054,0.89124306717095,0.10875693282904991,0.9997214811520765,0.004800263611539831,0.9999951194225284,-0.06290820180524095,0.06290820180524095,0.11628145881480918,0.22072120340473997,2.0781480313832503,0
Case4,Test_129,2,1,53.0,17.0,11547.1709873,1001,123,0.123,0.3112064738232119,858,0.8571428571428571,674471.4559667589,185403.49063374716,258594.01906893108,144265.296486885,0.5578833455093541,0.44211665449064586,0.9916860975514464,0.025722786113842034,0.9998333864154911,-0.33889588510583296,0.33889588510583296,0.6009646816891329,1.007145459782502,8.105339993649864,0
Case4,Test_130,2,1,5.0,84.0,10574.4405663,1001,89,0.089,0.25728884586784684,892,0.8911088911088911,860352.8494057871,214160.44313174402,304172.3586127462,155200.23746979976,0.5102378078587716,0.4897621921412284,0.9878667279282684,0.0312977768878007,0.9997353465063624,-0.4155480829573013,0.4155480829573013,0.6808109547050669,1.0180200746064068,9.220056143140482,0
Case4,Test_131,1,1,-89.0,71.0,6366.62043489,1001,429,0.429,0.6544638953483631,552,0.5514485514485514,102303.68149897888,38459.795704352226,42451.94052109785,36456.97854282481,0.8587823806241871,0.1412176193758129,0.999522478200964,0.006264268355335614,0.999992659451915,-0.08163881711193985,0.08163881711193985,0.1545725943308232,0.30535410202715435,3.034100491309232,0
Case4,Test_132,1,1,51.0,58.0,13543.787667,1001,721,0.721,0.8655736604088207,260,0.2597402597402597,126943.606179204,49605.6663201819,48879.827640638505,48632.659549711745,0.9949433518312724,0.0050566481687276885,0.9999804585418813,0.0012870714299861512,0.9999967193313624,-0.011424718837409796,0.011424718837409796,0.02969508521832297,0.09992568631624764,1.1921275802148443,0
Case4,Test_133,1,1,-72.0,-54.0,11394.9149,1001,581,0.581,0.7798001174817155,400,0.3996003996003996,136108.1533717329,50044.67770731843,55574.644009715055,47486.369423208045,0.8544610634826002,0.14553893651739977,0.9994945570721294,0.006443484651102116,0.9999937862188254,-0.0833227319301437,0.0833227319301437,0.1602065873965316,0.2983907560237905,2.2426231555998015,0
Case4,Test_134,2,1,-18.0,71.0,11921.4773028,1001,123,0.123,0.3111495065690758,858,0.8571428571428571,694848.038037235,192489.54176887215,262184.8632178009,150098.62690729738,0.5724915811886828,0.4275084188113171,0.9922452954685897,0.024950136847809678,0.9998356730036008,-0.33020098910091544,0.33020098910091544,0.5700021540010364,0.9499698606600799,8.44510039991087,0
Case4,Test_135,2,1,75.0,-31.0,12937.5190947,1001,210,0.21,0.42113754102988443,771,0.7702297702297702,434766.250292881,144692.01468867747,187624.94545988314,120676.54525743854,0.6431796420334784,0.3568203579665216,0.9953977309127376,0.019234172310530054,0.9999135393620824,-0.25319931246982463,0.25319931246982463,0.45364591001372806,0.7607774648605546,5.201112252304824,0
Case4,Test_136,2,1,-50.0,-9.0,10692.5209167,1001,94,0.094,0.26616049737988234,887,0.8861138861138861,823718.1223018729,205677.82658596235,300825.1600569222,152840.7445914588,0.5080716804489965,0.4919283195510035,0.9884992635849874,0.030164512544532812,0.999766978891652,-0.3971609813588745,0.3971609813588745,0.6980516712747192,1.1323171943099124,9.174103988794627,0
Case4,Test_137,2,1,-19.0,70.0,12129.5267785,1001,130,0.13,0.3207764293887188,851,0.8501498501498501,672242.8648294384,188795.70698015008,255389.5979829572,148284.42419796088,0.5806204534918304,0.41937954650816955,0.9926516503956965,0.024298110496171026,0.9998434948652722,-0.3215505330325224,0.3215505330325224,0.555635888914709,0.9208053008994995,7.7492742235056085,0
Case4,Test_138,2,1,37.0,34.0,13216.0731954,1001,285,0.285,0.5318262546237759,696,0.6953046953046953,322386.19311803597,104361.64697425682,134567.33814893052,89164.90067018983,0.6626043280391548,0.33739567196084513,0.9960414460207178,0.017812265216305852,0.9999405997975159,-0.23267347506140418,0.23267347506140418,0.4258203943032029,0.7040096298892492,4.674795780206523,0
Case4,Test_139,1,1,48.0,-47.0,14922.4216028,1001,682,0.682,0.8526967352752639,299,0.2987012987012987,148646.69174445464,53037.43731260423,56446.44045506544,51267.89600072846,0.9082573779216531,0.09174262207834691,0.9998079449154359,0.003993747003863434,0.9999972465743849,-0.052071334524743794,0.052071334524743794,0.09707271911309724,0.17563273840229385,1.4050970476593818,0
Case4,Test_140,3,1,-3.0,-6.0,5511.0838039,963,24,0.02494802494802495,0.14479998885754947,920,0.9553478712357217,1668029.0489454395,211181.47774584696,412021.4487086567,93502.75113250078,0.22693661076517704,0.773063389234823,0.9536825828926264,0.06014382306269149,0.9921494850910001,-0.7900268318192707,0.7900268318192707,1.4278211309996154,2.2056383762077565,27.241315934532793,1
Case4,Test_141,2,1,72.0,-18.0,11683.4045351,1001,123,0.123,0.30568232572668347,858,0.8571428571428571,683586.3859589732,193413.4338918056,264091.96290629107,150626.70463860294,0.57035701874824,0.4296429812517601,0.9921456785061747,0.0251039090319865,0.9998343754014472,-0.3321590507999279,0.3321590507999279,0.5740684897025932,0.9503529718176351,8.050118675961244,0
Case4,Test_142,3,1,20.0,-1.0,7019.25163093,1001,36,0.036,0.17175634958527214,945,0.9440559440559441,1416689.576006304,215328.89619497597,391637.60408121947,117702.47749908616,0.30053926454589514,0.6994607354541048,0.9656278114866934,0.05164791899411379,0.9981007034446372,-0.6786952012441195,0.6786952012441195,1.208867413155032,1.765910283951744,8.620233059578595,0
Case4,Test_143,3,1,8.0,9.0,5994.64317605,976,27,0.027692307692307693,0.15331537463822606,930,0.9528688524590164,1596311.5684467817,213379.9186383727,405465.9155935525,102417.5057596341,0.2525921460246724,0.7474078539753277,0.9582793207617059,0.05702522609728463,0.995750461056258,-0.7490826764294881,0.7490826764294881,1.3467423944223196,2.113915733070745,21.16080962968182,1
Case4,Test_144,2,1,27.0,-85.0,12537.9637431,1001,166,0.166,0.37062017266597386,815,0.8141858141858141,537502.5766818714,164430.79011388915,213839.57600929285,133860.17810471702,0.625984116704851,0.37401588329514907,0.9946608794746413,0.020767446207360082,0.9998817574740163,-0.27498970356100527,0.27498970356100527,0.47829579256833393,0.797989493480131,6.296745496750191,0
Case4,Test_145,2,1,-30.0,67.0,13324.0585517,1001,216,0.216,0.4345770594539459,765,0.7642357642357642,435629.58802744106,142009.11551408295,183776.76092378405,118948.79641716175,0.6472461252404608,0.35275387475953923,0.9955568098023256,0.018891768346185583,0.9999173635158131,-0.24845817305500878,0.24845817305500878,0.4477898182078118,0.7630680424957034,5.4198889245221835,0
Case4,Test_146,2,1,-11.0,38.0,10037.7046515,1001,81,0.081,0.25725364807768675,900,0.8991008991008991,886830.8394763732,198747.56577407086,301532.9600877132,141415.17254094005,0.46898744502028455,0.5310125549797154,0.9852196503616735,0.03417413531046459,0.9996874373717757,-0.4499946767070352,0.4499946767070352,0.7798827522733264,1.1801734919168443,8.481876240207043,0
Case4,Test_147,1,1,-69.0,-49.0,12964.2852989,1001,552,0.552,0.768369211873698,429,0.42857142857142855,161900.95431432323,56227.38005974941,57966.78483551161,53975.03803996153,0.9311373434480249,0.06886265655197513,0.9998638816842845,0.0033618532648551675,0.9999925049312678,-0.04376775214892305,0.04376775214892305,0.07091616696310427,0.4895379964551638,11.24197707221657,0
Case4,Test_148,2,1,41.0,-14.0,10413.3784557,1001,97,0.097,0.27671558008378927,884,0.8831168831168831,778605.8826639156,190262.82815002147,280115.5388646094,140310.97336951262,0.5009039267804787,0.4990960732195213,0.9879181755730815,0.030921966520058138,0.9997581727298132,-0.4071615036863729,0.4071615036863729,0.7125396024241326,1.1302689726265989,8.934367708455511,0
Case4,Test_149,2,1,22.0,-68.0,12470.1180562,1001,147,0.147,0.3453154163316846,834,0.8331668331668332,608366.2695905638,177322.86816012912,236851.55646075655,141918.2562792576,0.5991865048299639,0.400813495170036,0.9936117075111035,0.0226510462366918,0.9998674805243375,-0.29938125177768765,0.29938125177768765,0.5244557873497078,0.8856777508446518,7.339669093584348,0
Case4,Test_150,2,1,5.0,-35.0,9229.30596651,1001,64,0.064,0.22728792986223123,917,0.916083916083916,1022955.6734003755,209840.66581163148,334118.95285050024,141732.85465827084,0.42419878743510986,0.5758012125648901,0.9809345393368006,0.038704113613724896,0.9995568898599235,-0.5089676025021451,0.5089676025021451,0.8822124945773968,1.2902205838839107,8.083836241877634,0
Case4,Test_151,2,1,-53.0,6.0,10766.0987218,1001,92,0.092,0.26136456248076584,889,0.8881118881118881,848416.8894299199,212014.31196645234,309608.1048677039,157406.63880192194,0.5084060666602448,0.4915939333397552,0.9885007623035416,0.030177993475612463,0.9997668318487245,-0.3975469101757169,0.3975469101757169,0.6967572767346328,1.125798284328805,9.107309691733576,0
Case4,Test_152,1,1,-52.0,62.0,13812.48164,1001,769,0.769,0.886043322336073,212,0.21178821178821178,126612.30614716686,51304.606923212144,51803.589110008004,50163.54868777292,0.9683411815588229,0.031658818441177135,0.9999638105506192,0.0017481505953448318,0.9999972692937288,-0.022773220679683074,0.022773220679683074,0.03312342166737728,0.0531477780408198,0.14878896724913204,0
Case4,Test_153,1,1,-82.0,-88.0,5030.14365757,1001,347,0.347,0.5863270649961763,634,0.6333666333666333,98322.30557869289,35873.17361355611,38056.13665920178,34306.25463263339,0.901464458671958,0.09853554132804196,0.9997539587359533,0.004520802324796187,0.999993146826498,-0.060139828402178755,0.060139828402178755,0.10417626799689648,0.1933751628373865,2.5160769662098232,0
Case4,Test_154,2,1,24.0,53.0,12557.1419762,1001,172,0.172,0.38529402527847956,809,0.8081918081918081,518857.7889234933,154540.11075294245,207040.10869640758,125999.56834866008,0.6085756481775182,0.39142435182248175,0.9942209570443523,0.021476867516258585,0.9998883919294385,-0.2822283502945935,0.2822283502945935,0.5122924244159532,0.8848770756973525,6.763030396641739,0
