File = D:\Moldex3D\02. AI\Surrogate model - 2\Report\XYPlot\Packing-Sprue Pressure.csv

Title,Packing-Sprue Pressure
,,
Time (sec),Run 44 : V03FAM_G05_P04 (MPa),
12.7247,1e-06,
13.0232,1e-06,
13.3246,1e-06,
13.629,1e-06,
13.9365,1e-06,
14.2471,1e-06,
14.5608,1e-06,
14.8776,1e-06,
15.1975,1e-06,
15.5207,1e-06,
15.8471,1e-06,
16.1768,1e-06,
16.5097,1e-06,
16.846,1e-06,
17.1857,1e-06,
17.5287,1e-06,
17.8752,1e-06,
18.2252,1e-06,
18.5786,1e-06,
18.9356,1e-06,
19.2962,1e-06,
19.6603,1e-06,
20.0281,1e-06,
20.3996,1e-06,
20.7748,1e-06,
21.1537,1e-06,
21.5365,1e-06,
21.9154,1e-06,
22.2981,1e-06,
